,Observation station,Year,Month,Day,Time [Local time],Average temperature [°C],Snow depth [cm]
6166,Lahti Sopenkorpi,2021,2,16,02:00,-7.8,35
6167,Lahti Sopenkorpi,2021,2,17,02:00,-17.0,35
6168,Lahti Sopenkorpi,2021,2,18,02:00,-17.6,35
6169,Lahti Sopenkorpi,2021,2,19,02:00,-8.4,35
6170,Lahti Sopenkorpi,2021,2,20,02:00,-6.9,36
6171,Lahti Sopenkorpi,2021,2,21,02:00,-3.5,45
6172,Lahti Sopenkorpi,2021,2,22,02:00,-9.9,46
6173,Lahti Sopenkorpi,2021,2,23,02:00,-11.4,45
6174,Lahti Sopenkorpi,2021,2,24,02:00,-4.5,46
6175,Lahti Sopenkorpi,2021,2,25,02:00,3.4,45
6176,Lahti Sopenkorpi,2021,2,26,02:00,2.8,41
6177,Lahti Sopenkorpi,2021,2,27,02:00,1.3,36
6178,Lahti Sopenkorpi,2021,2,28,02:00,3.8,36
6179,Lahti Sopenkorpi,2021,3,1,02:00,3.1,35
6180,Lahti Sopenkorpi,2021,3,2,02:00,2.4,34
6181,Lahti Sopenkorpi,2021,3,3,02:00,1.2,33
6182,Lahti Sopenkorpi,2021,3,4,02:00,-3.1,32
6183,Lahti Sopenkorpi,2021,3,5,02:00,-5.9,31
6184,Lahti Sopenkorpi,2021,3,6,02:00,-4.5,31
6185,Lahti Sopenkorpi,2021,3,7,02:00,-6.4,36
6186,Lahti Sopenkorpi,2021,3,8,02:00,-9.5,42
6187,Lahti Sopenkorpi,2021,3,9,02:00,-11.4,41
6188,Lahti Sopenkorpi,2021,3,10,02:00,-14.0,41
6189,Lahti Sopenkorpi,2021,3,11,02:00,-7.7,41
6190,Lahti Sopenkorpi,2021,3,12,02:00,-3.1,40
6191,Lahti Sopenkorpi,2021,3,13,02:00,-0.1,41
6192,Lahti Sopenkorpi,2021,3,14,02:00,0.8,37
6193,Lahti Sopenkorpi,2021,3,15,02:00,0.7,40
6194,Lahti Sopenkorpi,2021,3,16,02:00,0.1,39
6195,Lahti Sopenkorpi,2021,3,17,02:00,-0.2,38
6196,Lahti Sopenkorpi,2021,3,18,02:00,-3.8,39
6197,Lahti Sopenkorpi,2021,3,19,02:00,-7.0,38
6198,Lahti Sopenkorpi,2021,3,20,02:00,-4.0,38
6199,Lahti Sopenkorpi,2021,3,21,02:00,0.3,41
6200,Lahti Sopenkorpi,2021,3,22,02:00,-3.2,40
6201,Lahti Sopenkorpi,2021,3,23,02:00,-0.4,40
6202,Lahti Sopenkorpi,2021,3,24,02:00,3.3,39
6203,Lahti Sopenkorpi,2021,3,25,02:00,2.6,33
6204,Lahti Sopenkorpi,2021,3,26,02:00,2.3,30
6205,Lahti Sopenkorpi,2021,3,27,02:00,3.0,29
6206,Lahti Sopenkorpi,2021,3,28,02:00,3.0,27
6207,Lahti Sopenkorpi,2021,3,29,03:00,2.7,25
6208,Lahti Sopenkorpi,2021,3,30,03:00,5.3,17
6209,Lahti Sopenkorpi,2021,3,31,03:00,4.5,10
6210,Lahti Sopenkorpi,2021,4,1,03:00,3.7,5
6211,Lahti Sopenkorpi,2021,4,2,03:00,2.5,-1
6212,Lahti Sopenkorpi,2021,4,3,03:00,2.3,-1
6213,Lahti Sopenkorpi,2021,4,4,03:00,4.2,-1
6214,Lahti Sopenkorpi,2021,4,5,03:00,2.1,-1
6215,Lahti Sopenkorpi,2021,4,6,03:00,1.5,-1
6216,Lahti Sopenkorpi,2021,4,7,03:00,2.8,-1
6217,Lahti Sopenkorpi,2021,4,8,03:00,2.2,-1
6218,Lahti Sopenkorpi,2021,4,9,03:00,0.8,-1
6219,Lahti Sopenkorpi,2021,4,10,03:00,2.2,-1
6220,Lahti Sopenkorpi,2021,4,11,03:00,4.8,-1
6221,Lahti Sopenkorpi,2021,4,12,03:00,9.2,-1
6222,Lahti Sopenkorpi,2021,4,13,03:00,6.5,-1
6223,Lahti Sopenkorpi,2021,4,14,03:00,2.5,-1
6224,Lahti Sopenkorpi,2021,4,15,03:00,4.8,-1
6225,Lahti Sopenkorpi,2021,4,16,03:00,7.2,-1
6226,Lahti Sopenkorpi,2021,4,17,03:00,9.5,-1
6227,Lahti Sopenkorpi,2021,4,18,03:00,10.0,-1
6228,Lahti Sopenkorpi,2021,4,19,03:00,9.1,-1
6229,Lahti Sopenkorpi,2021,4,20,03:00,7.5,-1
6230,Lahti Sopenkorpi,2021,4,21,03:00,6.9,-1
6231,Lahti Sopenkorpi,2021,4,22,03:00,5.5,-1
6232,Lahti Sopenkorpi,2021,4,23,03:00,2.3,-1
6233,Lahti Sopenkorpi,2021,4,24,03:00,2.5,-1
6234,Lahti Sopenkorpi,2021,4,25,03:00,2.7,-1
6235,Lahti Sopenkorpi,2021,4,26,03:00,2.8,-1
6236,Lahti Sopenkorpi,2021,4,27,03:00,2.5,-1
6237,Lahti Sopenkorpi,2021,4,28,03:00,2.4,-1
6238,Lahti Sopenkorpi,2021,4,29,03:00,2.2,-1
6239,Lahti Sopenkorpi,2021,4,30,03:00,3.6,-1
6240,Lahti Sopenkorpi,2021,5,1,03:00,2.9,-1
6241,Lahti Sopenkorpi,2021,5,2,03:00,4.7,-1
6242,Lahti Sopenkorpi,2021,5,3,03:00,5.7,-1
6243,Lahti Sopenkorpi,2021,5,4,03:00,5.7,-1
6244,Lahti Sopenkorpi,2021,5,5,03:00,3.4,-1
6245,Lahti Sopenkorpi,2021,5,6,03:00,3.4,-1
6246,Lahti Sopenkorpi,2021,5,7,03:00,4.1,-1
6247,Lahti Sopenkorpi,2021,5,8,03:00,5.0,-1
6248,Lahti Sopenkorpi,2021,5,9,03:00,7.1,-1
6249,Lahti Sopenkorpi,2021,5,10,03:00,9.4,-1
6250,Lahti Sopenkorpi,2021,5,11,03:00,16.9,-1
6251,Lahti Sopenkorpi,2021,5,12,03:00,18.5,-1
6252,Lahti Sopenkorpi,2021,5,13,03:00,19.8,-1
6253,Lahti Sopenkorpi,2021,5,14,03:00,14.8,-1
6254,Lahti Sopenkorpi,2021,5,15,03:00,16.1,-1
6255,Lahti Sopenkorpi,2021,5,16,03:00,16.0,-1
6256,Lahti Sopenkorpi,2021,5,17,03:00,15.2,-1
6257,Lahti Sopenkorpi,2021,5,18,03:00,11.9,-1
6258,Lahti Sopenkorpi,2021,5,19,03:00,15.9,-1
6259,Lahti Sopenkorpi,2021,5,20,03:00,10.8,-1
6260,Lahti Sopenkorpi,2021,5,21,03:00,7.4,-1
6261,Lahti Sopenkorpi,2021,5,22,03:00,8.7,-1
6262,Lahti Sopenkorpi,2021,5,23,03:00,9.5,-1
6263,Lahti Sopenkorpi,2021,5,24,03:00,9.5,-1
6264,Lahti Sopenkorpi,2021,5,25,03:00,11.8,-1
6265,Lahti Sopenkorpi,2021,5,26,03:00,8.9,-1
6266,Lahti Sopenkorpi,2021,5,27,03:00,10.7,-1
6267,Lahti Sopenkorpi,2021,5,28,03:00,12.1,-1
6268,Lahti Sopenkorpi,2021,5,29,03:00,10.7,-1
6269,Lahti Sopenkorpi,2021,5,30,03:00,12.0,-1
6270,Lahti Sopenkorpi,2021,5,31,03:00,10.9,-1
6271,Lahti Sopenkorpi,2021,6,1,03:00,13.6,-1
6272,Lahti Sopenkorpi,2021,6,2,03:00,17.0,-1
6273,Lahti Sopenkorpi,2021,6,3,03:00,17.8,-1
6274,Lahti Sopenkorpi,2021,6,4,03:00,19.6,-1
6275,Lahti Sopenkorpi,2021,6,5,03:00,19.0,-1
6276,Lahti Sopenkorpi,2021,6,6,03:00,19.9,-1
6277,Lahti Sopenkorpi,2021,6,7,03:00,20.0,-1
6278,Lahti Sopenkorpi,2021,6,8,03:00,17.2,-1
6279,Lahti Sopenkorpi,2021,6,9,03:00,19.3,-1
6280,Lahti Sopenkorpi,2021,6,10,03:00,19.4,-1
6281,Lahti Sopenkorpi,2021,6,11,03:00,20.0,-1
6282,Lahti Sopenkorpi,2021,6,12,03:00,18.1,-1
6283,Lahti Sopenkorpi,2021,6,13,03:00,15.1,-1
6284,Lahti Sopenkorpi,2021,6,14,03:00,16.3,-1
6285,Lahti Sopenkorpi,2021,6,15,03:00,15.7,-1
6286,Lahti Sopenkorpi,2021,6,16,03:00,16.1,-1
6287,Lahti Sopenkorpi,2021,6,17,03:00,18.3,-1
6288,Lahti Sopenkorpi,2021,6,18,03:00,21.0,-1
6289,Lahti Sopenkorpi,2021,6,19,03:00,23.2,-1
6290,Lahti Sopenkorpi,2021,6,20,03:00,25.0,-1
6291,Lahti Sopenkorpi,2021,6,21,03:00,26.4,-1
6292,Lahti Sopenkorpi,2021,6,22,03:00,26.9,-1
6293,Lahti Sopenkorpi,2021,6,23,03:00,23.2,-1
6294,Lahti Sopenkorpi,2021,6,24,03:00,19.8,-1
6295,Lahti Sopenkorpi,2021,6,25,03:00,22.5,-1
6296,Lahti Sopenkorpi,2021,6,26,03:00,21.1,-1
6297,Lahti Sopenkorpi,2021,6,27,03:00,21.7,-1
6298,Lahti Sopenkorpi,2021,6,28,03:00,20.7,-1
6299,Lahti Sopenkorpi,2021,6,29,03:00,21.1,-1
6300,Lahti Sopenkorpi,2021,6,30,03:00,20.5,-1
6301,Lahti Sopenkorpi,2021,7,1,03:00,19.5,-1
6302,Lahti Sopenkorpi,2021,7,2,03:00,20.8,-1
6303,Lahti Sopenkorpi,2021,7,3,03:00,22.8,-1
6304,Lahti Sopenkorpi,2021,7,4,03:00,23.4,-1
6305,Lahti Sopenkorpi,2021,7,5,03:00,23.9,-1
6306,Lahti Sopenkorpi,2021,7,6,03:00,24.4,-1
6307,Lahti Sopenkorpi,2021,7,7,03:00,24.6,-1
6308,Lahti Sopenkorpi,2021,7,8,03:00,22.0,-1
6309,Lahti Sopenkorpi,2021,7,9,03:00,21.7,-1
6310,Lahti Sopenkorpi,2021,7,10,03:00,26.2,-1
6311,Lahti Sopenkorpi,2021,7,11,03:00,24.7,-1
6312,Lahti Sopenkorpi,2021,7,12,03:00,22.9,-1
6313,Lahti Sopenkorpi,2021,7,13,03:00,25.3,-1
6314,Lahti Sopenkorpi,2021,7,14,03:00,26.5,-1
6315,Lahti Sopenkorpi,2021,7,15,03:00,26.1,-1
6316,Lahti Sopenkorpi,2021,7,16,03:00,23.3,-1
6317,Lahti Sopenkorpi,2021,7,17,03:00,21.7,-1
6318,Lahti Sopenkorpi,2021,7,18,03:00,19.7,-1
6319,Lahti Sopenkorpi,2021,7,19,03:00,16.2,-1
6320,Lahti Sopenkorpi,2021,7,20,03:00,15.3,-1
6321,Lahti Sopenkorpi,2021,7,21,03:00,15.7,-1
6322,Lahti Sopenkorpi,2021,7,22,03:00,16.4,-1
6323,Lahti Sopenkorpi,2021,7,23,03:00,16.7,-1
6324,Lahti Sopenkorpi,2021,7,24,03:00,17.2,-1
6325,Lahti Sopenkorpi,2021,7,25,03:00,21.6,-1
6326,Lahti Sopenkorpi,2021,7,26,03:00,23.2,-1
6327,Lahti Sopenkorpi,2021,7,27,03:00,23.8,-1
6328,Lahti Sopenkorpi,2021,7,28,03:00,19.9,-1
6329,Lahti Sopenkorpi,2021,7,29,03:00,20.4,-1
6330,Lahti Sopenkorpi,2021,7,30,03:00,16.4,-1
6331,Lahti Sopenkorpi,2021,7,31,03:00,17.9,-1
6332,Lahti Sopenkorpi,2021,8,1,03:00,16.7,-1
6333,Lahti Sopenkorpi,2021,8,2,03:00,17.0,-1
6334,Lahti Sopenkorpi,2021,8,3,03:00,14.1,-1
6335,Lahti Sopenkorpi,2021,8,4,03:00,14.6,-1
6336,Lahti Sopenkorpi,2021,8,5,03:00,14.8,-1
6337,Lahti Sopenkorpi,2021,8,6,03:00,17.7,-1
6338,Lahti Sopenkorpi,2021,8,7,03:00,16.1,-1
6339,Lahti Sopenkorpi,2021,8,8,03:00,17.4,-1
6340,Lahti Sopenkorpi,2021,8,9,03:00,17.8,-1
6341,Lahti Sopenkorpi,2021,8,10,03:00,17.8,-1
6342,Lahti Sopenkorpi,2021,8,11,03:00,17.5,-1
6343,Lahti Sopenkorpi,2021,8,12,03:00,18.0,-1
6344,Lahti Sopenkorpi,2021,8,13,03:00,18.2,-1
6345,Lahti Sopenkorpi,2021,8,14,03:00,16.3,-1
6346,Lahti Sopenkorpi,2021,8,15,03:00,13.9,-1
6347,Lahti Sopenkorpi,2021,8,16,03:00,15.7,-1
6348,Lahti Sopenkorpi,2021,8,17,03:00,17.5,-1
6349,Lahti Sopenkorpi,2021,8,18,03:00,14.4,-1
6350,Lahti Sopenkorpi,2021,8,19,03:00,14.2,-1
6351,Lahti Sopenkorpi,2021,8,20,03:00,13.9,-1
6352,Lahti Sopenkorpi,2021,8,21,03:00,13.0,-1
6353,Lahti Sopenkorpi,2021,8,22,03:00,13.1,-1
6354,Lahti Sopenkorpi,2021,8,23,03:00,10.2,-1
6355,Lahti Sopenkorpi,2021,8,24,03:00,10.0,-1
6356,Lahti Sopenkorpi,2021,8,25,03:00,10.7,-1
6357,Lahti Sopenkorpi,2021,8,26,03:00,13.2,-1
6358,Lahti Sopenkorpi,2021,8,27,03:00,13.3,-1
6359,Lahti Sopenkorpi,2021,8,28,03:00,16.0,-1
6360,Lahti Sopenkorpi,2021,8,29,03:00,15.7,-1
6361,Lahti Sopenkorpi,2021,8,30,03:00,14.0,-1
6362,Lahti Sopenkorpi,2021,8,31,03:00,13.9,-1
6363,Lahti Sopenkorpi,2021,9,1,03:00,11.7,-1
6364,Lahti Sopenkorpi,2021,9,2,03:00,10.0,-1
6365,Lahti Sopenkorpi,2021,9,3,03:00,8.4,-1
6366,Lahti Sopenkorpi,2021,9,4,03:00,7.9,-1
6367,Lahti Sopenkorpi,2021,9,5,03:00,9.1,-1
6368,Lahti Sopenkorpi,2021,9,6,03:00,10.0,-1
6369,Lahti Sopenkorpi,2021,9,7,03:00,10.7,-1
6370,Lahti Sopenkorpi,2021,9,8,03:00,15.2,-1
6371,Lahti Sopenkorpi,2021,9,9,03:00,12.5,-1
6372,Lahti Sopenkorpi,2021,9,10,03:00,11.6,-1
6373,Lahti Sopenkorpi,2021,9,11,03:00,13.0,-1
6374,Lahti Sopenkorpi,2021,9,12,03:00,13.8,-1
6375,Lahti Sopenkorpi,2021,9,13,03:00,11.5,-1
6376,Lahti Sopenkorpi,2021,9,14,03:00,7.5,-1
6377,Lahti Sopenkorpi,2021,9,15,03:00,7.0,-1
6378,Lahti Sopenkorpi,2021,9,16,03:00,6.9,-1
6379,Lahti Sopenkorpi,2021,9,17,03:00,7.4,-1
6380,Lahti Sopenkorpi,2021,9,18,03:00,8.1,-1
6381,Lahti Sopenkorpi,2021,9,19,03:00,7.2,-1
6382,Lahti Sopenkorpi,2021,9,20,03:00,6.7,-1
6383,Lahti Sopenkorpi,2021,9,21,03:00,5.2,-1
6384,Lahti Sopenkorpi,2021,9,22,03:00,5.2,-1
6385,Lahti Sopenkorpi,2021,9,23,03:00,6.3,-1
6386,Lahti Sopenkorpi,2021,9,24,03:00,8.0,-1
6387,Lahti Sopenkorpi,2021,9,25,03:00,8.6,-1
6388,Lahti Sopenkorpi,2021,9,26,03:00,8.7,-1
6389,Lahti Sopenkorpi,2021,9,27,03:00,7.2,-1
6390,Lahti Sopenkorpi,2021,9,28,03:00,6.9,-1
6391,Lahti Sopenkorpi,2021,9,29,03:00,8.8,-1
6392,Lahti Sopenkorpi,2021,9,30,03:00,8.3,-1
6393,Lahti Sopenkorpi,2021,10,1,03:00,8.1,-1
6394,Lahti Sopenkorpi,2021,10,2,03:00,9.3,-1
6395,Lahti Sopenkorpi,2021,10,3,03:00,9.7,-1
6396,Lahti Sopenkorpi,2021,10,4,03:00,10.8,-1
6397,Lahti Sopenkorpi,2021,10,5,03:00,9.6,-1
6398,Lahti Sopenkorpi,2021,10,6,03:00,10.5,-1
6399,Lahti Sopenkorpi,2021,10,7,03:00,10.1,-1
6400,Lahti Sopenkorpi,2021,10,8,03:00,10.8,-1
6401,Lahti Sopenkorpi,2021,10,9,03:00,11.4,-1
6402,Lahti Sopenkorpi,2021,10,10,03:00,10.8,-1
6403,Lahti Sopenkorpi,2021,10,11,03:00,9.4,-1
6404,Lahti Sopenkorpi,2021,10,12,03:00,7.3,-1
6405,Lahti Sopenkorpi,2021,10,13,03:00,5.9,-1
6406,Lahti Sopenkorpi,2021,10,14,03:00,3.9,-1
6407,Lahti Sopenkorpi,2021,10,15,03:00,6.9,-1
6408,Lahti Sopenkorpi,2021,10,16,03:00,4.5,-1
6409,Lahti Sopenkorpi,2021,10,17,03:00,3.7,-1
6410,Lahti Sopenkorpi,2021,10,18,03:00,3.6,-1
6411,Lahti Sopenkorpi,2021,10,19,03:00,0.7,-1
6412,Lahti Sopenkorpi,2021,10,20,03:00,6.0,-1
6413,Lahti Sopenkorpi,2021,10,21,03:00,10.0,-1
6414,Lahti Sopenkorpi,2021,10,22,03:00,4.3,-1
6415,Lahti Sopenkorpi,2021,10,23,03:00,1.0,-1
6416,Lahti Sopenkorpi,2021,10,24,03:00,-0.7,-1
6417,Lahti Sopenkorpi,2021,10,25,03:00,7.7,-1
6418,Lahti Sopenkorpi,2021,10,26,03:00,7.8,-1
6419,Lahti Sopenkorpi,2021,10,27,03:00,6.8,-1
6420,Lahti Sopenkorpi,2021,10,28,03:00,7.4,-1
6421,Lahti Sopenkorpi,2021,10,29,03:00,10.1,-1
6422,Lahti Sopenkorpi,2021,10,30,03:00,8.1,-1
6423,Lahti Sopenkorpi,2021,10,31,03:00,8.0,-1
6424,Lahti Sopenkorpi,2021,11,1,02:00,7.2,-1
6425,Lahti Sopenkorpi,2021,11,2,02:00,5.6,-1
6426,Lahti Sopenkorpi,2021,11,3,02:00,6.0,-1
6427,Lahti Sopenkorpi,2021,11,4,02:00,6.9,-1
6428,Lahti Sopenkorpi,2021,11,5,02:00,5.2,-1
6429,Lahti Sopenkorpi,2021,11,6,02:00,3.3,-1
6430,Lahti Sopenkorpi,2021,11,7,02:00,1.3,-1
6431,Lahti Sopenkorpi,2021,11,8,02:00,0.1,-1
6432,Lahti Sopenkorpi,2021,11,9,02:00,-1.7,-1
6433,Lahti Sopenkorpi,2021,11,10,02:00,6.9,-1
6434,Lahti Sopenkorpi,2021,11,11,02:00,4.4,-1
6435,Lahti Sopenkorpi,2021,11,12,02:00,3.9,-1
6436,Lahti Sopenkorpi,2021,11,13,02:00,1.0,-1
6437,Lahti Sopenkorpi,2021,11,14,02:00,-0.6,-1
6438,Lahti Sopenkorpi,2021,11,15,02:00,-0.6,-1
6439,Lahti Sopenkorpi,2021,11,16,02:00,4.1,-1
6440,Lahti Sopenkorpi,2021,11,17,02:00,4.3,-1
6441,Lahti Sopenkorpi,2021,11,18,02:00,3.3,-1
6442,Lahti Sopenkorpi,2021,11,19,02:00,1.4,-1
6443,Lahti Sopenkorpi,2021,11,20,02:00,1.9,-1
6444,Lahti Sopenkorpi,2021,11,21,02:00,-0.6,-1
6445,Lahti Sopenkorpi,2021,11,22,02:00,-4.9,-1
6446,Lahti Sopenkorpi,2021,11,23,02:00,-2.1,6
6447,Lahti Sopenkorpi,2021,11,24,02:00,0.7,5
6448,Lahti Sopenkorpi,2021,11,25,02:00,1.1,5
6449,Lahti Sopenkorpi,2021,11,26,02:00,-3.1,2
6450,Lahti Sopenkorpi,2021,11,27,02:00,-8.7,2
6451,Lahti Sopenkorpi,2021,11,28,02:00,-8.2,4
6452,Lahti Sopenkorpi,2021,11,29,02:00,-7.9,4
6453,Lahti Sopenkorpi,2021,11,30,02:00,-9.1,5
6454,Lahti Sopenkorpi,2021,12,1,02:00,-8.0,8
6455,Lahti Sopenkorpi,2021,12,2,02:00,-10.3,6
6456,Lahti Sopenkorpi,2021,12,3,02:00,-10.3,6
6457,Lahti Sopenkorpi,2021,12,4,02:00,-10.8,8
6458,Lahti Sopenkorpi,2021,12,5,02:00,-17.2,7
6459,Lahti Sopenkorpi,2021,12,6,02:00,-13.6,7
6460,Lahti Sopenkorpi,2021,12,7,02:00,-14.8,8
6461,Lahti Sopenkorpi,2021,12,8,02:00,-19.3,8
6462,Lahti Sopenkorpi,2021,12,9,02:00,-11.6,8
6463,Lahti Sopenkorpi,2021,12,10,02:00,-6.2,9
6464,Lahti Sopenkorpi,2021,12,11,02:00,-3.7,9
6465,Lahti Sopenkorpi,2021,12,12,02:00,-0.1,9
6466,Lahti Sopenkorpi,2021,12,13,02:00,-0.2,9
6467,Lahti Sopenkorpi,2021,12,14,02:00,0.9,8
6468,Lahti Sopenkorpi,2021,12,15,02:00,1.4,10
6469,Lahti Sopenkorpi,2021,12,16,02:00,1.5,8
6470,Lahti Sopenkorpi,2021,12,17,02:00,0.4,7
6471,Lahti Sopenkorpi,2021,12,18,02:00,1.4,8
6472,Lahti Sopenkorpi,2021,12,19,02:00,-1.1,7
6473,Lahti Sopenkorpi,2021,12,20,02:00,-10.0,7
6474,Lahti Sopenkorpi,2021,12,21,02:00,-13.2,7
6475,Lahti Sopenkorpi,2021,12,22,02:00,-11.7,8
6476,Lahti Sopenkorpi,2021,12,23,02:00,-3.5,9
6477,Lahti Sopenkorpi,2021,12,24,02:00,-12.1,11
6478,Lahti Sopenkorpi,2021,12,25,02:00,-12.5,12
6479,Lahti Sopenkorpi,2021,12,26,02:00,-14.7,14
6480,Lahti Sopenkorpi,2021,12,27,02:00,-15.6,12
6481,Lahti Sopenkorpi,2021,12,28,02:00,-11.1,13
6482,Lahti Sopenkorpi,2021,12,29,02:00,-5.0,13
6483,Lahti Sopenkorpi,2021,12,30,02:00,-4.4,13
6484,Lahti Sopenkorpi,2021,12,31,02:00,-1.4,14
6485,Lahti Sopenkorpi,2022,1,1,02:00,-6.4,15
6486,Lahti Sopenkorpi,2022,1,2,02:00,-8.3,14
6487,Lahti Sopenkorpi,2022,1,3,02:00,-5.4,20
6488,Lahti Sopenkorpi,2022,1,4,02:00,-3.6,21
6489,Lahti Sopenkorpi,2022,1,5,02:00,-1.6,23
6490,Lahti Sopenkorpi,2022,1,6,02:00,-7.2,23
6491,Lahti Sopenkorpi,2022,1,7,02:00,-9.7,23
6492,Lahti Sopenkorpi,2022,1,8,02:00,-8.8,24
6493,Lahti Sopenkorpi,2022,1,9,02:00,-8.1,24
6494,Lahti Sopenkorpi,2022,1,10,02:00,-15.5,23
6495,Lahti Sopenkorpi,2022,1,11,02:00,-17.0,23
6496,Lahti Sopenkorpi,2022,1,12,02:00,-1.7,23
6497,Lahti Sopenkorpi,2022,1,13,02:00,3.5,22
6498,Lahti Sopenkorpi,2022,1,14,02:00,0.7,17
6499,Lahti Sopenkorpi,2022,1,15,02:00,-1.2,17
6500,Lahti Sopenkorpi,2022,1,16,02:00,-1.9,17
6501,Lahti Sopenkorpi,2022,1,17,02:00,-3.0,17
