"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]"
"Enontekiö Kilpisjärvi","2006","1","18","02:00","32","-18.6"
"Enontekiö Kilpisjärvi","2006","1","19","02:00","32","-20.2"
"Enontekiö Kilpisjärvi","2006","1","20","02:00","32","-20.1"
"Enontekiö Kilpisjärvi","2006","1","21","02:00","34","-20.5"
"Enontekiö Kilpisjärvi","2006","1","22","02:00","34","-14"
"Enontekiö Kilpisjärvi","2006","1","23","02:00","36","-2.2"
"Enontekiö Kilpisjärvi","2006","1","24","02:00","46","-5.7"
"Enontekiö Kilpisjärvi","2006","1","25","02:00","46","-7.7"
"Enontekiö Kilpisjärvi","2006","1","26","02:00","43","1"
"Enontekiö Kilpisjärvi","2006","1","27","02:00","39","-2.4"
"Enontekiö Kilpisjärvi","2006","1","28","02:00","39","-2.5"
"Enontekiö Kilpisjärvi","2006","1","29","02:00","55","-4.7"
"Enontekiö Kilpisjärvi","2006","1","30","02:00","56","-7.6"
"Enontekiö Kilpisjärvi","2006","1","31","02:00","54","-10.9"
"Enontekiö Kilpisjärvi","2006","2","1","02:00","51","-8.6"
"Enontekiö Kilpisjärvi","2006","2","2","02:00","51","-11.7"
"Enontekiö Kilpisjärvi","2006","2","3","02:00","52","-29"
"Enontekiö Kilpisjärvi","2006","2","4","02:00","52","-29.8"
"Enontekiö Kilpisjärvi","2006","2","5","02:00","52","-21.3"
"Enontekiö Kilpisjärvi","2006","2","6","02:00","52","-14.3"
"Enontekiö Kilpisjärvi","2006","2","7","02:00","51","-8.4"
"Enontekiö Kilpisjärvi","2006","2","8","02:00","51","-11.2"
"Enontekiö Kilpisjärvi","2006","2","9","02:00","51","-11.9"
"Enontekiö Kilpisjärvi","2006","2","10","02:00","52","-5.3"
"Enontekiö Kilpisjärvi","2006","2","11","02:00","48","-8.7"
"Enontekiö Kilpisjärvi","2006","2","12","02:00","48","-2.1"
"Enontekiö Kilpisjärvi","2006","2","13","02:00","47","-4.4"
"Enontekiö Kilpisjärvi","2006","2","14","02:00","47","-9.4"
"Enontekiö Kilpisjärvi","2006","2","15","02:00","48","-7.8"
"Enontekiö Kilpisjärvi","2006","2","16","02:00","48","-5.4"
"Enontekiö Kilpisjärvi","2006","2","17","02:00","48","-9.8"
"Enontekiö Kilpisjärvi","2006","2","18","02:00","48","-16.3"
"Enontekiö Kilpisjärvi","2006","2","19","02:00","48","-20.8"
"Enontekiö Kilpisjärvi","2006","2","20","02:00","48","-20.3"
"Enontekiö Kilpisjärvi","2006","2","21","02:00","48","-3"
"Enontekiö Kilpisjärvi","2006","2","22","02:00","49","3"
"Enontekiö Kilpisjärvi","2006","2","23","02:00","45","-2.1"
"Enontekiö Kilpisjärvi","2006","2","24","02:00","46","-3"
"Enontekiö Kilpisjärvi","2006","2","25","02:00","50","-8.3"
