,Year,Month,Day,Direct solar radiation mean [W/m2]
5584,2012,3,14,238.3
5585,2012,3,15,27.1
5586,2012,3,16,124.3
5587,2012,3,17,10.0
5588,2012,3,18,282.8
5589,2012,3,19,26.3
5590,2012,3,20,187.5
5591,2012,3,21,315.8
5592,2012,3,22,2.0
5593,2012,3,23,1.4
5594,2012,3,24,15.2
5595,2012,3,25,126.9
5596,2012,3,26,2.1
5597,2012,3,27,35.2
5598,2012,3,28,6.7
5599,2012,3,29,288.4
5600,2012,3,30,362.5
5601,2012,3,31,172.0
5602,2012,4,1,217.1
5603,2012,4,2,249.9
5604,2012,4,3,91.7
5605,2012,4,4,248.6
5606,2012,4,5,196.1
5607,2012,4,6,433.1
5608,2012,4,7,168.7
5609,2012,4,8,309.8
5610,2012,4,9,376.0
5611,2012,4,10,65.4
5612,2012,4,11,0.6
5613,2012,4,12,1.0
5614,2012,4,13,425.9
5615,2012,4,14,279.2
5616,2012,4,15,2.1
5617,2012,4,16,152.2
5618,2012,4,17,117.3
5619,2012,4,18,1.2
5620,2012,4,19,137.5
5621,2012,4,20,234.8
5622,2012,4,21,1.0
5623,2012,4,22,1.6
5624,2012,4,23,2.5
5625,2012,4,24,0.7
5626,2012,4,25,8.5
5627,2012,4,26,153.9
5628,2012,4,27,1.0
5629,2012,4,28,11.2
5630,2012,4,29,80.7
5631,2012,4,30,125.7
5815,2012,5,1,262.3
5816,2012,5,2,101.5
5817,2012,5,3,47.0
5818,2012,5,4,185.4
5819,2012,5,5,109.0
5820,2012,5,6,0.8
5821,2012,5,7,462.0
5822,2012,5,8,476.2
5823,2012,5,9,281.1
5824,2012,5,10,64.6
5825,2012,5,11,201.5
5826,2012,5,12,83.8
5827,2012,5,13,396.8
5828,2012,5,14,85.3
5829,2012,5,15,300.2
5830,2012,5,16,350.3
5831,2012,5,17,1.5
5832,2012,5,18,24.0
5833,2012,5,19,357.6
5834,2012,5,20,279.3
5835,2012,5,21,286.4
5836,2012,5,22,173.0
5837,2012,5,23,383.7
5838,2012,5,24,346.5
5839,2012,5,25,178.2
5840,2012,5,26,99.6
5841,2012,5,27,388.6
5842,2012,5,28,97.9
5843,2012,5,29,191.0
5844,2012,5,30,273.0
5845,2012,5,31,207.5
5846,2012,6,1,78.4
5847,2012,6,2,133.2
5848,2012,6,3,375.7
5849,2012,6,4,209.1
5850,2012,6,5,73.0
5851,2012,6,6,6.8
5852,2012,6,7,33.9
5853,2012,6,8,31.7
5854,2012,6,9,37.2
5855,2012,6,10,307.4
5856,2012,6,11,22.3
5857,2012,6,12,221.2
5858,2012,6,13,23.4
5859,2012,6,14,216.8
5860,2012,6,15,171.3
5861,2012,6,16,388.5
5862,2012,6,17,46.8
5863,2012,6,18,3.5
5864,2012,6,19,7.3
5865,2012,6,20,0.7
5866,2012,6,21,0.6
5867,2012,6,22,132.5
5868,2012,6,23,295.2
5869,2012,6,24,185.9
5870,2012,6,25,166.5
5871,2012,6,26,19.0
5872,2012,6,27,0.4
5873,2012,6,28,15.8
5874,2012,6,29,433.1
5875,2012,6,30,43.2
6062,2012,7,1,0.6
6063,2012,7,2,115.6
6064,2012,7,3,13.4
6065,2012,7,4,281.6
6066,2012,7,5,593.2
6067,2012,7,6,221.3
6068,2012,7,7,78.5
6069,2012,7,8,489.9
6070,2012,7,9,362.2
6071,2012,7,10,632.1
6072,2012,7,11,48.6
6073,2012,7,12,17.3
6074,2012,7,13,98.6
6075,2012,7,14,71.9
6076,2012,7,15,161.9
6077,2012,7,16,340.8
6078,2012,7,17,523.2
6079,2012,7,18,41.6
6080,2012,7,19,1.4
6081,2012,7,20,15.7
6082,2012,7,21,213.6
6083,2012,7,22,209.0
6084,2012,7,23,137.8
6085,2012,7,24,398.1
6086,2012,7,25,327.0
6087,2012,7,26,331.0
6088,2012,7,27,109.4
6089,2012,7,28,88.5
6090,2012,7,29,24.3
6091,2012,7,30,42.5
6092,2012,7,31,55.6
6093,2012,8,1,144.5
6094,2012,8,2,256.9
6095,2012,8,3,218.8
6096,2012,8,4,190.0
6097,2012,8,5,314.6
6098,2012,8,6,14.0
6099,2012,8,7,280.4
6100,2012,8,8,19.8
6101,2012,8,9,208.5
6102,2012,8,10,221.2
6103,2012,8,11,110.4
6104,2012,8,12,272.6
6105,2012,8,13,210.5
6106,2012,8,14,429.8
6107,2012,8,15,239.4
6108,2012,8,16,304.2
6109,2012,8,17,339.4
6110,2012,8,18,68.1
6111,2012,8,19,112.4
6112,2012,8,20,426.7
6113,2012,8,21,44.6
6114,2012,8,22,2.1
6115,2012,8,23,99.6
6116,2012,8,24,232.5
6117,2012,8,25,228.5
6118,2012,8,26,288.1
6119,2012,8,27,182.9
6120,2012,8,28,401.7
6121,2012,8,29,296.0
6122,2012,8,30,0.8
6123,2012,8,31,167.6
6307,2012,9,1,0.4
6308,2012,9,2,77.6
6309,2012,9,3,109.3
6310,2012,9,4,158.8
6311,2012,9,5,176.1
6312,2012,9,6,141.6
6313,2012,9,7,62.9
6314,2012,9,8,83.2
6315,2012,9,9,67.7
6316,2012,9,10,184.7
6317,2012,9,11,0.8
6318,2012,9,12,1.1
6319,2012,9,13,53.7
6320,2012,9,14,30.3
6321,2012,9,15,7.2
6322,2012,9,16,205.2
6323,2012,9,17,0.6
6324,2012,9,18,75.7
6325,2012,9,19,31.6
6326,2012,9,20,-
6327,2012,9,21,-
6328,2012,9,22,-
6329,2012,9,23,-
6330,2012,9,24,-
6331,2012,9,25,-
6332,2012,9,26,1.3
6333,2012,9,27,3.7
6334,2012,9,28,1.1
6335,2012,9,29,7.4
6336,2012,9,30,0.5
6337,2012,10,1,0.4
6338,2012,10,2,0.4
6339,2012,10,3,1.5
6340,2012,10,4,0.2
6341,2012,10,5,1.5
6342,2012,10,6,-0.2
6343,2012,10,7,27.2
6344,2012,10,8,1.1
6345,2012,10,9,0.4
6346,2012,10,10,1
6347,2012,10,11,14.8
6348,2012,10,12,0.3
6349,2012,10,13,0.2
6350,2012,10,14,0.8
6351,2012,10,15,2.5
6352,2012,10,16,1.4
6353,2012,10,17,31.9
6354,2012,10,18,2.1
6355,2012,10,19,13
6356,2012,10,20,204.5
6357,2012,10,21,185.5
6358,2012,10,22,167.4
6359,2012,10,23,46.4
6360,2012,10,24,5.2
6361,2012,10,25,171.5
6362,2012,10,26,57.8
6363,2012,10,27,3.8
6364,2012,10,28,2.9
6365,2012,10,29,3.1
6366,2012,10,30,1.2
6367,2012,10,31,1.7
6368,2012,11,1,2.5
6369,2012,11,2,1.3
6370,2012,11,3,1
6371,2012,11,4,2.1
6372,2012,11,5,2
6373,2012,11,6,1.7
6374,2012,11,7,1.4
6375,2012,11,8,51.4
6376,2012,11,9,86.4
6377,2012,11,10,1.2
6378,2012,11,11,0.5
6379,2012,11,12,0.8
6380,2012,11,13,48.1
6381,2012,11,14,1.9
6382,2012,11,15,13.8
6383,2012,11,16,2
6384,2012,11,17,1
6385,2012,11,18,0.8
6386,2012,11,19,48
6387,2012,11,20,20.7
6388,2012,11,21,1.3
6389,2012,11,22,0.6
6390,2012,11,23,0.8
6391,2012,11,24,0.7
6392,2012,11,25,1.5
6393,2012,11,26,1.5
6394,2012,11,27,21.9
6395,2012,11,28,3.1
6396,2012,11,29,3.1
6397,2012,11,30,18.6
6398,2012,12,1,2
6399,2012,12,2,1.7
6400,2012,12,3,3.7
6401,2012,12,4,4.1
6402,2012,12,5,3.2
6403,2012,12,6,3.1
6404,2012,12,7,3.8
6405,2012,12,8,0
6406,2012,12,9,0.3
6407,2012,12,10,2.3
6408,2012,12,11,2
6409,2012,12,12,1.3
6410,2012,12,13,0.3
6411,2012,12,14,0.6
6412,2012,12,15,0.6
6413,2012,12,16,1.1
6414,2012,12,17,1.4
6415,2012,12,18,1.4
6416,2012,12,19,3.5
6417,2012,12,20,3.8
6418,2012,12,21,2.8
6419,2012,12,22,1.5
6420,2012,12,23,2.3
6421,2012,12,24,1.8
6422,2012,12,25,3.2
6423,2012,12,26,2.9
6424,2012,12,27,1
6425,2012,12,28,2
6426,2012,12,29,3.3
6427,2012,12,30,1.1
6428,2012,12,31,0.7
4196,2013,6,11,342.45
4197,2013,6,12,32.2
4198,2013,6,13,26.3
4199,2013,6,14,0.2
4200,2013,6,15,353.7
4201,2013,6,16,96.45
4202,2013,6,17,5.8
4203,2013,6,18,669.25
4204,2013,6,19,607.6
4205,2013,6,20,1.7
4206,2013,6,21,112.4
4207,2013,6,22,8.9
4208,2013,6,23,19.0
4209,2013,6,24,63.0
4210,2013,6,25,4.4
4211,2013,6,26,17.25
4212,2013,6,27,6.2
4213,2013,6,28,214.3
4214,2013,6,29,1.6
4215,2013,6,30,117.0
4216,2013,7,1,537.4
4217,2013,7,2,39.0
4218,2013,7,3,371.25
4219,2013,7,4,308.0
4220,2013,7,5,117.35
4221,2013,7,6,5.4
4222,2013,7,7,779.0
4223,2013,7,8,5.0
4224,2013,7,9,603.2
4225,2013,7,10,1.5
4226,2013,7,11,616.0
4227,2013,7,12,707.6
4228,2013,7,13,608.2
4229,2013,7,14,503.9
4230,2013,7,15,640.0
4231,2013,7,16,577.7
4232,2013,7,17,690.4
4233,2013,7,18,1.8
4234,2013,7,19,11.95
4235,2013,7,20,21.15
4236,2013,7,21,1.5
4237,2013,7,22,2.2
4238,2013,7,23,2.1
4239,2013,7,24,1.9
4240,2013,7,25,239.2
4241,2013,7,26,234.2
4242,2013,7,27,726.25
4243,2013,7,28,462.3
4244,2013,7,29,2.3
4245,2013,7,30,0.5
4246,2013,7,31,104.2
4247,2013,8,1,4.2
4248,2013,8,2,72.05000000000001
4249,2013,8,3,594.4000000000001
4250,2013,8,4,415.8
4251,2013,8,5,484.95
4252,2013,8,6,538.25
4253,2013,8,7,2.7
4254,2013,8,8,1.8
4255,2013,8,9,0.9
4256,2013,8,10,1.6
4257,2013,8,11,75.6
4258,2013,8,12,11.8
4259,2013,8,13,227.8
4260,2013,8,14,0.4
4261,2013,8,15,353.65
4262,2013,8,16,569.6
4263,2013,8,17,1.4
4264,2013,8,18,15.8
4265,2013,8,19,339.9
4266,2013,8,20,229.55
4267,2013,8,21,221.1
4268,2013,8,22,3.2
4269,2013,8,23,535.3
4270,2013,8,24,607.9
4271,2013,8,25,782.8
4272,2013,8,26,731.1
4273,2013,8,27,664.9
4274,2013,8,28,2.0
4275,2013,8,29,1.6
4276,2013,8,30,1.0
4277,2013,8,31,1.1
4278,2013,9,1,0.7
4279,2013,9,2,1.5
4280,2013,9,3,1.8
4281,2013,9,4,2.5
4282,2013,9,5,4.2
4283,2013,9,6,1.6
4284,2013,9,11,3.5
4285,2013,9,12,3.7
4286,2013,9,13,4.95
4287,2013,9,14,688.6
4288,2013,9,15,3.0
4289,2013,9,16,1.7
4290,2013,9,17,0.8
4291,2013,9,18,0.3
4292,2013,9,19,0.2
4293,2013,9,20,0.8
4294,2013,9,21,1.1
4295,2013,9,22,102.5
4296,2013,9,23,1.2
4297,2013,9,24,2.6
4298,2013,9,25,3.1
4299,2013,9,26,1.0
4300,2013,9,27,1.3
4301,2013,9,28,1.1
4302,2013,9,29,0.6
4303,2013,9,30,1.2
4304,2013,10,1,1.2
4305,2013,10,2,1.8
4306,2013,10,3,559.6
4307,2013,10,4,439.3
4308,2013,10,5,0.7
4309,2013,10,6,0.9
4310,2013,10,7,0.6
4311,2013,10,8,0.4
4312,2013,10,9,0.3
4313,2013,10,10,0.3
4314,2013,10,11,129.8
4315,2013,10,12,1.6
4316,2013,10,14,310.7
4317,2013,10,15,0.5
4318,2013,10,16,231.35
4319,2013,10,17,0.5
4320,2013,10,18,1.0
4321,2013,10,19,1.3
4322,2013,10,20,2.3
4323,2013,10,21,2.25
4324,2013,10,22,1.3
4325,2013,10,23,0.3
4326,2013,10,24,0.3
4327,2013,10,25,0.7
4328,2013,10,26,0.5
4329,2013,10,28,0.4
4330,2013,10,29,0.4
4331,2013,10,30,0.8
4332,2013,10,31,1.5
4333,2013,11,1,0.6
4334,2013,11,2,0.6
4335,2013,11,3,0.6
4336,2013,11,4,0.4
4337,2013,11,5,0.3
4338,2013,11,6,1.0
4339,2013,11,7,0.8
4340,2013,11,8,0.6
4341,2013,11,9,0.4
4342,2013,11,10,0.5
4343,2013,11,11,1.3
4344,2013,11,12,0.7
4345,2013,11,13,0.3
4346,2013,11,14,0.9
4347,2013,11,15,0.7
4348,2013,11,16,0.5
4349,2013,11,17,0.8
4350,2013,11,18,1.05
4351,2013,11,19,0.4
4352,2013,11,20,0.6
4353,2013,11,21,0.4
4354,2013,11,22,0.6
4355,2013,11,23,1.2
4356,2013,11,24,1.1
4357,2013,11,25,1.2
4358,2013,11,26,1.5
4359,2013,11,27,0.6
4360,2013,11,28,0.5
4361,2013,11,29,2.4
4362,2013,11,30,1.3
4363,2013,12,1,1.3
4364,2013,12,2,1.2
4365,2013,12,3,0.7
4366,2013,12,4,2.0
4367,2013,12,5,0.9
4368,2013,12,6,0.3
4369,2013,12,7,0.7
4370,2013,12,8,0.8
4371,2013,12,9,1.2
4372,2013,12,10,1.1
4373,2013,12,11,0.8
4374,2013,12,12,0.7
4375,2013,12,13,0.4
4376,2013,12,14,1.0
4377,2013,12,15,0.3
4378,2013,12,16,0.5
4379,2013,12,17,0.4
4380,2013,12,18,0.8
4381,2013,12,19,0.3
4382,2013,12,20,0.4
4383,2013,12,21,0.4
4384,2013,12,22,0.2
4385,2013,12,23,0.4
4386,2013,12,24,0.4
4387,2013,12,25,0.2
4388,2013,12,26,0.3
4389,2013,12,27,0.2
4390,2013,12,28,0.3
4391,2013,12,29,0.3
4392,2013,12,30,0.3
4393,2013,12,31,0.5
4394,2014,1,1,0.2
4395,2014,1,2,0.3
