,Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
6642,Sodankylä Tähtelä,2008,4,12,00:00,22.4
6643,Sodankylä Tähtelä,2008,4,13,00:00,220.7
6644,Sodankylä Tähtelä,2008,4,14,00:00,1.1
6645,Sodankylä Tähtelä,2008,4,15,00:00,358.3
6646,Sodankylä Tähtelä,2008,4,16,00:00,264.8
6647,Sodankylä Tähtelä,2008,4,17,00:00,108.8
6648,Sodankylä Tähtelä,2008,4,18,00:00,144.2
6649,Sodankylä Tähtelä,2008,4,19,00:00,324.8
6650,Sodankylä Tähtelä,2008,4,20,00:00,321.2
6651,Sodankylä Tähtelä,2008,4,21,00:00,253.8
6652,Sodankylä Tähtelä,2008,4,22,00:00,211.3
6653,Sodankylä Tähtelä,2008,4,23,00:00,146.7
6654,Sodankylä Tähtelä,2008,4,24,00:00,135.8
6655,Sodankylä Tähtelä,2008,4,25,00:00,344.2
6656,Sodankylä Tähtelä,2008,4,26,00:00,358.3
6657,Sodankylä Tähtelä,2008,4,27,00:00,155.2
6658,Sodankylä Tähtelä,2008,4,28,00:00,117.5
6659,Sodankylä Tähtelä,2008,4,29,00:00,37.0
6660,Sodankylä Tähtelä,2008,4,30,00:00,407.7
6661,Sodankylä Tähtelä,2008,5,1,00:00,409.3
6662,Sodankylä Tähtelä,2008,5,2,00:00,292.3
6663,Sodankylä Tähtelä,2008,5,3,00:00,307.5
6664,Sodankylä Tähtelä,2008,5,4,00:00,163.3
6665,Sodankylä Tähtelä,2008,5,5,00:00,96.3
6666,Sodankylä Tähtelä,2008,5,6,00:00,89.7
6667,Sodankylä Tähtelä,2008,5,7,00:00,6.6
6668,Sodankylä Tähtelä,2008,5,8,00:00,15.8
6669,Sodankylä Tähtelä,2008,5,9,00:00,142.8
6670,Sodankylä Tähtelä,2008,5,10,00:00,257.4
6671,Sodankylä Tähtelä,2008,5,11,00:00,10.2
6672,Sodankylä Tähtelä,2008,5,12,00:00,135.1
6673,Sodankylä Tähtelä,2008,5,13,00:00,125.7
6674,Sodankylä Tähtelä,2008,5,14,00:00,113.7
6675,Sodankylä Tähtelä,2008,5,15,00:00,120.9
6676,Sodankylä Tähtelä,2008,5,16,00:00,11.2
6677,Sodankylä Tähtelä,2008,5,17,00:00,7.5
6678,Sodankylä Tähtelä,2008,5,18,00:00,6.5
6679,Sodankylä Tähtelä,2008,5,19,00:00,3.7
6680,Sodankylä Tähtelä,2008,5,20,00:00,27.7
6681,Sodankylä Tähtelä,2008,5,21,00:00,23.4
6682,Sodankylä Tähtelä,2008,5,22,00:00,186.3
6683,Sodankylä Tähtelä,2008,5,23,00:00,252.7
6684,Sodankylä Tähtelä,2008,5,24,00:00,282.6
6685,Sodankylä Tähtelä,2008,5,25,00:00,207.5
6686,Sodankylä Tähtelä,2008,5,26,00:00,133.6
6687,Sodankylä Tähtelä,2008,5,27,00:00,350.5
6688,Sodankylä Tähtelä,2008,5,28,00:00,48.8
6689,Sodankylä Tähtelä,2008,5,29,00:00,121.2
6690,Sodankylä Tähtelä,2008,5,30,00:00,335.5
6691,Sodankylä Tähtelä,2008,5,31,00:00,552.6
6692,Sodankylä Tähtelä,2008,6,1,00:00,10.4
6693,Sodankylä Tähtelä,2008,6,2,00:00,44.0
6694,Sodankylä Tähtelä,2008,6,3,00:00,476.4
6695,Sodankylä Tähtelä,2008,6,4,00:00,502.8
6696,Sodankylä Tähtelä,2008,6,5,00:00,302.4
6697,Sodankylä Tähtelä,2008,6,6,00:00,375.0
6698,Sodankylä Tähtelä,2008,6,7,00:00,331.9
6699,Sodankylä Tähtelä,2008,6,8,00:00,26.3
6700,Sodankylä Tähtelä,2008,6,9,00:00,56.5
6701,Sodankylä Tähtelä,2008,6,10,00:00,292.0
6702,Sodankylä Tähtelä,2008,6,11,00:00,129.5
6703,Sodankylä Tähtelä,2008,6,12,00:00,1.5
6704,Sodankylä Tähtelä,2008,6,13,00:00,6.3
6705,Sodankylä Tähtelä,2008,6,14,00:00,220.1
6706,Sodankylä Tähtelä,2008,6,15,00:00,266.3
6707,Sodankylä Tähtelä,2008,6,16,00:00,0.8
6708,Sodankylä Tähtelä,2008,6,17,00:00,185.3
6709,Sodankylä Tähtelä,2008,6,18,00:00,159.2
6710,Sodankylä Tähtelä,2008,6,19,00:00,34.8
6711,Sodankylä Tähtelä,2008,6,20,00:00,106.5
6712,Sodankylä Tähtelä,2008,6,21,00:00,24.1
6713,Sodankylä Tähtelä,2008,6,22,00:00,202.1
6714,Sodankylä Tähtelä,2008,6,23,00:00,267.3
6715,Sodankylä Tähtelä,2008,6,24,00:00,74.6
6716,Sodankylä Tähtelä,2008,6,25,00:00,96.0
6717,Sodankylä Tähtelä,2008,6,26,00:00,0.7
6718,Sodankylä Tähtelä,2008,6,27,00:00,4.7
6719,Sodankylä Tähtelä,2008,6,28,00:00,89.4
6720,Sodankylä Tähtelä,2008,6,29,00:00,454.0
6721,Sodankylä Tähtelä,2008,6,30,00:00,196.9
6722,Sodankylä Tähtelä,2008,7,1,00:00,234.0
6723,Sodankylä Tähtelä,2008,7,2,00:00,342.0
6724,Sodankylä Tähtelä,2008,7,3,00:00,460.9
6725,Sodankylä Tähtelä,2008,7,4,00:00,74.6
6726,Sodankylä Tähtelä,2008,7,5,00:00,17.2
6727,Sodankylä Tähtelä,2008,7,6,00:00,14.1
6728,Sodankylä Tähtelä,2008,7,7,00:00,213.4
6729,Sodankylä Tähtelä,2008,7,8,00:00,11.2
6730,Sodankylä Tähtelä,2008,7,9,00:00,21.4
6731,Sodankylä Tähtelä,2008,7,10,00:00,3.4
6732,Sodankylä Tähtelä,2008,7,11,00:00,5.3
6733,Sodankylä Tähtelä,2008,7,12,00:00,27.4
6734,Sodankylä Tähtelä,2008,7,13,00:00,81.3
6735,Sodankylä Tähtelä,2008,7,14,00:00,220.6
6736,Sodankylä Tähtelä,2008,7,15,00:00,324.9
6737,Sodankylä Tähtelä,2008,7,16,00:00,11.9
6738,Sodankylä Tähtelä,2008,7,17,00:00,307.6
6739,Sodankylä Tähtelä,2008,7,18,00:00,167.1
6740,Sodankylä Tähtelä,2008,7,19,00:00,192.7
6741,Sodankylä Tähtelä,2008,7,20,00:00,202.8
6742,Sodankylä Tähtelä,2008,7,21,00:00,0.8
6743,Sodankylä Tähtelä,2008,7,22,00:00,14.3
6744,Sodankylä Tähtelä,2008,7,23,00:00,6.7
6745,Sodankylä Tähtelä,2008,7,24,00:00,75.5
6746,Sodankylä Tähtelä,2008,7,25,00:00,200.1
6747,Sodankylä Tähtelä,2008,7,26,00:00,133.9
6748,Sodankylä Tähtelä,2008,7,27,00:00,148.7
6749,Sodankylä Tähtelä,2008,7,28,00:00,208.3
6750,Sodankylä Tähtelä,2008,7,29,00:00,476.3
6751,Sodankylä Tähtelä,2008,7,30,00:00,243.8
6752,Sodankylä Tähtelä,2008,7,31,00:00,1.5
6753,Sodankylä Tähtelä,2008,8,1,00:00,84.7
6754,Sodankylä Tähtelä,2008,8,2,00:00,74.0
6755,Sodankylä Tähtelä,2008,8,3,00:00,203.5
6756,Sodankylä Tähtelä,2008,8,4,00:00,73.8
6757,Sodankylä Tähtelä,2008,8,5,00:00,59.3
6758,Sodankylä Tähtelä,2008,8,6,00:00,39.6
6759,Sodankylä Tähtelä,2008,8,7,00:00,105.0
6760,Sodankylä Tähtelä,2008,8,8,00:00,76.9
6761,Sodankylä Tähtelä,2008,8,9,00:00,1.4
6762,Sodankylä Tähtelä,2008,8,10,00:00,269.2
6763,Sodankylä Tähtelä,2008,8,11,00:00,225.5
6764,Sodankylä Tähtelä,2008,8,12,00:00,48.4
6765,Sodankylä Tähtelä,2008,8,13,00:00,64.7
6766,Sodankylä Tähtelä,2008,8,14,00:00,3.2
6767,Sodankylä Tähtelä,2008,8,15,00:00,51.0
6768,Sodankylä Tähtelä,2008,8,16,00:00,287.4
6769,Sodankylä Tähtelä,2008,8,17,00:00,286.5
6770,Sodankylä Tähtelä,2008,8,18,00:00,235.7
6771,Sodankylä Tähtelä,2008,8,19,00:00,0.0
6772,Sodankylä Tähtelä,2008,8,20,00:00,0.9
6773,Sodankylä Tähtelä,2008,8,21,00:00,20.1
6774,Sodankylä Tähtelä,2008,8,22,00:00,66.9
6775,Sodankylä Tähtelä,2008,8,23,00:00,0.7
6776,Sodankylä Tähtelä,2008,8,24,00:00,0.9
6777,Sodankylä Tähtelä,2008,8,25,00:00,1.3
6778,Sodankylä Tähtelä,2008,8,26,00:00,1.2
6779,Sodankylä Tähtelä,2008,8,27,00:00,1.3
6780,Sodankylä Tähtelä,2008,8,28,00:00,159.1
6781,Sodankylä Tähtelä,2008,8,29,00:00,39.8
6782,Sodankylä Tähtelä,2008,8,30,00:00,82.1
6783,Sodankylä Tähtelä,2008,8,31,00:00,193.6
6784,Sodankylä Tähtelä,2008,9,1,00:00,63.6
6785,Sodankylä Tähtelä,2008,9,2,00:00,97.3
6786,Sodankylä Tähtelä,2008,9,3,00:00,71.1
6787,Sodankylä Tähtelä,2008,9,4,00:00,18.0
6788,Sodankylä Tähtelä,2008,9,5,00:00,260.3
6789,Sodankylä Tähtelä,2008,9,6,00:00,270.1
6790,Sodankylä Tähtelä,2008,9,7,00:00,24.1
6791,Sodankylä Tähtelä,2008,9,8,00:00,41.9
6792,Sodankylä Tähtelä,2008,9,9,00:00,142.0
6793,Sodankylä Tähtelä,2008,9,10,00:00,1.4
6794,Sodankylä Tähtelä,2008,9,11,00:00,1.1
6795,Sodankylä Tähtelä,2008,9,12,00:00,127.9
6796,Sodankylä Tähtelä,2008,9,13,00:00,79.0
6797,Sodankylä Tähtelä,2008,9,14,00:00,1.2
6798,Sodankylä Tähtelä,2008,9,15,00:00,13.4
6799,Sodankylä Tähtelä,2008,9,16,00:00,118.2
6800,Sodankylä Tähtelä,2008,9,17,00:00,0.8
6801,Sodankylä Tähtelä,2008,9,18,00:00,1.3
6802,Sodankylä Tähtelä,2008,9,19,00:00,5.7
6803,Sodankylä Tähtelä,2008,9,20,00:00,17.2
6804,Sodankylä Tähtelä,2008,9,21,00:00,7.5
6805,Sodankylä Tähtelä,2008,9,22,00:00,0.4
6806,Sodankylä Tähtelä,2008,9,23,00:00,190.2
6807,Sodankylä Tähtelä,2008,9,24,00:00,65.0
6808,Sodankylä Tähtelä,2008,9,25,00:00,180.0
6809,Sodankylä Tähtelä,2008,9,26,00:00,2.1
6810,Sodankylä Tähtelä,2008,9,27,00:00,1.6
6811,Sodankylä Tähtelä,2008,9,28,00:00,44.0
6812,Sodankylä Tähtelä,2008,9,29,00:00,64.2
6813,Sodankylä Tähtelä,2008,9,30,00:00,161.2
6814,Sodankylä Tähtelä,2008,10,1,00:00,171.8
6815,Sodankylä Tähtelä,2008,10,2,00:00,56.4
6816,Sodankylä Tähtelä,2008,10,3,00:00,241.5
6817,Sodankylä Tähtelä,2008,10,4,00:00,80.1
6818,Sodankylä Tähtelä,2008,10,5,00:00,3.6
6819,Sodankylä Tähtelä,2008,10,6,00:00,5.1
6820,Sodankylä Tähtelä,2008,10,7,00:00,6.0
6821,Sodankylä Tähtelä,2008,10,8,00:00,72.8
6822,Sodankylä Tähtelä,2008,10,9,00:00,6.2
6823,Sodankylä Tähtelä,2008,10,10,00:00,2.4
6824,Sodankylä Tähtelä,2008,10,11,00:00,0.8
6825,Sodankylä Tähtelä,2008,10,12,00:00,139.5
6826,Sodankylä Tähtelä,2008,10,13,00:00,3.2
6827,Sodankylä Tähtelä,2008,10,14,00:00,1.3
6828,Sodankylä Tähtelä,2008,10,15,00:00,1.3
6829,Sodankylä Tähtelä,2008,10,16,00:00,3.2
6830,Sodankylä Tähtelä,2008,10,17,00:00,1.2
6831,Sodankylä Tähtelä,2008,10,18,00:00,2.0
6832,Sodankylä Tähtelä,2008,10,19,00:00,12.3
6833,Sodankylä Tähtelä,2008,10,20,00:00,5.1
6834,Sodankylä Tähtelä,2008,10,21,00:00,32.7
6835,Sodankylä Tähtelä,2008,10,22,00:00,67.8
6836,Sodankylä Tähtelä,2008,10,23,00:00,103.1
6837,Sodankylä Tähtelä,2008,10,24,00:00,1.5
6838,Sodankylä Tähtelä,2008,10,25,00:00,32.8
6839,Sodankylä Tähtelä,2008,10,26,00:00,2.6
6840,Sodankylä Tähtelä,2008,10,27,00:00,3.8
6841,Sodankylä Tähtelä,2008,10,28,00:00,6.0
6842,Sodankylä Tähtelä,2008,10,29,00:00,2.8
6843,Sodankylä Tähtelä,2008,10,30,00:00,30.1
6844,Sodankylä Tähtelä,2008,10,31,00:00,2.3
6845,Sodankylä Tähtelä,2008,11,1,00:00,107.3
6846,Sodankylä Tähtelä,2008,11,2,00:00,1.7
6847,Sodankylä Tähtelä,2008,11,3,00:00,89.5
6848,Sodankylä Tähtelä,2008,11,4,00:00,12.0
6849,Sodankylä Tähtelä,2008,11,5,00:00,25.8
6850,Sodankylä Tähtelä,2008,11,6,00:00,33.5
6851,Sodankylä Tähtelä,2008,11,7,00:00,59.0
6852,Sodankylä Tähtelä,2008,11,8,00:00,2.0
6853,Sodankylä Tähtelä,2008,11,9,00:00,2.1
6854,Sodankylä Tähtelä,2008,11,10,00:00,1.8
6855,Sodankylä Tähtelä,2008,11,11,00:00,2.3
6856,Sodankylä Tähtelä,2008,11,12,00:00,2.5
6857,Sodankylä Tähtelä,2008,11,13,00:00,55.9
6858,Sodankylä Tähtelä,2008,11,14,00:00,4.2
6859,Sodankylä Tähtelä,2008,11,15,00:00,60.6
6860,Sodankylä Tähtelä,2008,11,16,00:00,17.0
6861,Sodankylä Tähtelä,2008,11,17,00:00,43.7
6862,Sodankylä Tähtelä,2008,11,18,00:00,1.5
6863,Sodankylä Tähtelä,2008,11,19,00:00,2.5
6864,Sodankylä Tähtelä,2008,11,20,00:00,4.3
6865,Sodankylä Tähtelä,2008,11,21,00:00,31.4
6866,Sodankylä Tähtelä,2008,11,22,00:00,4.3
6867,Sodankylä Tähtelä,2008,11,23,00:00,2.6
6868,Sodankylä Tähtelä,2008,11,24,00:00,0.9
6869,Sodankylä Tähtelä,2008,11,25,00:00,2.9
6870,Sodankylä Tähtelä,2008,11,26,00:00,1.4
6871,Sodankylä Tähtelä,2008,11,27,00:00,1.3
6872,Sodankylä Tähtelä,2008,11,28,00:00,1.4
6873,Sodankylä Tähtelä,2008,11,29,00:00,3.9
6874,Sodankylä Tähtelä,2008,11,30,00:00,2.5
6875,Sodankylä Tähtelä,2008,12,1,00:00,1.4
6876,Sodankylä Tähtelä,2008,12,2,00:00,2.2
6877,Sodankylä Tähtelä,2008,12,3,00:00,2.1
6878,Sodankylä Tähtelä,2008,12,4,00:00,1.2
6879,Sodankylä Tähtelä,2008,12,5,00:00,2.6
6880,Sodankylä Tähtelä,2008,12,6,00:00,3.3
6881,Sodankylä Tähtelä,2008,12,7,00:00,3.4
6882,Sodankylä Tähtelä,2008,12,8,00:00,2.6
6883,Sodankylä Tähtelä,2008,12,9,00:00,1.6
6551,Sodankylä Tähtelä,2008,12,10,00:00,2.8
6552,Sodankylä Tähtelä,2008,12,11,00:00,4
6553,Sodankylä Tähtelä,2008,12,12,00:00,1.9
6554,Sodankylä Tähtelä,2008,12,13,00:00,1.4
6555,Sodankylä Tähtelä,2008,12,14,00:00,2.8
6556,Sodankylä Tähtelä,2008,12,15,00:00,1.5
6557,Sodankylä Tähtelä,2008,12,16,00:00,1.5
6558,Sodankylä Tähtelä,2008,12,17,00:00,1.2
6559,Sodankylä Tähtelä,2008,12,18,00:00,1.2
6560,Sodankylä Tähtelä,2008,12,19,00:00,0.9
6561,Sodankylä Tähtelä,2008,12,20,00:00,1.6
6562,Sodankylä Tähtelä,2008,12,21,00:00,1.7
6563,Sodankylä Tähtelä,2008,12,22,00:00,2.2
6564,Sodankylä Tähtelä,2008,12,23,00:00,2.5
6565,Sodankylä Tähtelä,2008,12,24,00:00,2.9
6566,Sodankylä Tähtelä,2008,12,25,00:00,1.6
6567,Sodankylä Tähtelä,2008,12,26,00:00,1
6568,Sodankylä Tähtelä,2008,12,27,00:00,1.1
6569,Sodankylä Tähtelä,2008,12,28,00:00,1.2
6570,Sodankylä Tähtelä,2008,12,29,00:00,0.5
6571,Sodankylä Tähtelä,2008,12,30,00:00,1.1
6572,Sodankylä Tähtelä,2008,12,31,00:00,0.7
6573,Sodankylä Tähtelä,2009,1,1,00:00,1.6
6574,Sodankylä Tähtelä,2009,1,2,00:00,2.2
6575,Sodankylä Tähtelä,2009,1,3,00:00,2.1
6576,Sodankylä Tähtelä,2009,1,4,00:00,4.9
6577,Sodankylä Tähtelä,2009,1,5,00:00,2.6
6578,Sodankylä Tähtelä,2009,1,6,00:00,1.6
6579,Sodankylä Tähtelä,2009,1,7,00:00,5.8
6580,Sodankylä Tähtelä,2009,1,8,00:00,1.8
6581,Sodankylä Tähtelä,2009,1,9,00:00,6.5
6582,Sodankylä Tähtelä,2009,1,10,00:00,2
6583,Sodankylä Tähtelä,2009,1,11,00:00,1.2
6584,Sodankylä Tähtelä,2009,1,12,00:00,0.8
6585,Sodankylä Tähtelä,2009,1,13,00:00,4.1
6586,Sodankylä Tähtelä,2009,1,14,00:00,3.8
6587,Sodankylä Tähtelä,2009,1,15,00:00,30.9
6588,Sodankylä Tähtelä,2009,1,16,00:00,16.1
6589,Sodankylä Tähtelä,2009,1,17,00:00,1.4
6590,Sodankylä Tähtelä,2009,1,18,00:00,1.4
6591,Sodankylä Tähtelä,2009,1,19,00:00,1.7
6592,Sodankylä Tähtelä,2009,1,20,00:00,1.7
6593,Sodankylä Tähtelä,2009,1,21,00:00,1.3
6594,Sodankylä Tähtelä,2009,1,22,00:00,1.2
6595,Sodankylä Tähtelä,2009,1,23,00:00,1.1
6596,Sodankylä Tähtelä,2009,1,24,00:00,2
6597,Sodankylä Tähtelä,2009,1,25,00:00,3.5
6598,Sodankylä Tähtelä,2009,1,26,00:00,1.8
6599,Sodankylä Tähtelä,2009,1,27,00:00,2.9
6600,Sodankylä Tähtelä,2009,1,28,00:00,2.9
6601,Sodankylä Tähtelä,2009,1,29,00:00,2.8
6602,Sodankylä Tähtelä,2009,1,30,00:00,1.4
6603,Sodankylä Tähtelä,2009,1,31,00:00,2.1
6604,Sodankylä Tähtelä,2009,2,1,00:00,82.4
6605,Sodankylä Tähtelä,2009,2,2,00:00,5.9
6606,Sodankylä Tähtelä,2009,2,3,00:00,2.9
6607,Sodankylä Tähtelä,2009,2,4,00:00,1.3
6608,Sodankylä Tähtelä,2009,2,5,00:00,2.2
6609,Sodankylä Tähtelä,2009,2,6,00:00,67.7
6610,Sodankylä Tähtelä,2009,2,7,00:00,1
6611,Sodankylä Tähtelä,2009,2,8,00:00,0.9
6612,Sodankylä Tähtelä,2009,2,9,00:00,1.2
6613,Sodankylä Tähtelä,2009,2,10,00:00,20.6
6614,Sodankylä Tähtelä,2009,2,11,00:00,0.9
6615,Sodankylä Tähtelä,2009,2,12,00:00,76.9
6616,Sodankylä Tähtelä,2009,2,13,00:00,1.6
6617,Sodankylä Tähtelä,2009,2,14,00:00,2.8
6618,Sodankylä Tähtelä,2009,2,15,00:00,155.3
6619,Sodankylä Tähtelä,2009,2,16,00:00,42.4
6620,Sodankylä Tähtelä,2009,2,17,00:00,39.9
6621,Sodankylä Tähtelä,2009,2,18,00:00,118.6
6622,Sodankylä Tähtelä,2009,2,19,00:00,10.2
6623,Sodankylä Tähtelä,2009,2,20,00:00,8.1
6624,Sodankylä Tähtelä,2009,2,21,00:00,0.8
6625,Sodankylä Tähtelä,2009,2,22,00:00,3.1
6626,Sodankylä Tähtelä,2009,2,23,00:00,-
6627,-,2009,2,24,00:00,-
6628,Sodankylä Tähtelä,2009,2,25,00:00,140.9
6629,Sodankylä Tähtelä,2009,2,26,00:00,37.7
6630,Sodankylä Tähtelä,2009,2,27,00:00,126.5
6631,Sodankylä Tähtelä,2009,2,28,00:00,168.1
6632,Sodankylä Tähtelä,2009,3,1,00:00,230.6
6633,Sodankylä Tähtelä,2009,3,2,00:00,2.2
6634,Sodankylä Tähtelä,2009,3,3,00:00,1.5
6635,Sodankylä Tähtelä,2009,3,4,00:00,2
6636,Sodankylä Tähtelä,2009,3,5,00:00,2.4
6637,Sodankylä Tähtelä,2009,3,6,00:00,26.5
6638,Sodankylä Tähtelä,2009,3,7,00:00,4.9
6639,Sodankylä Tähtelä,2009,3,8,00:00,1.6
7022,Sodankylä Tähtelä,2009,3,9,00:00,6.3
7023,Sodankylä Tähtelä,2009,3,10,00:00,207.2
7024,Sodankylä Tähtelä,2009,3,11,00:00,48.7
7025,Sodankylä Tähtelä,2009,3,12,00:00,95.5
7026,Sodankylä Tähtelä,2009,3,13,00:00,1.5
7027,Sodankylä Tähtelä,2009,3,14,00:00,1.6
7028,Sodankylä Tähtelä,2009,3,15,00:00,2.2
7029,Sodankylä Tähtelä,2009,3,16,00:00,1.9
7030,Sodankylä Tähtelä,2009,3,17,00:00,308.5
7031,Sodankylä Tähtelä,2009,3,18,00:00,169.3
7032,Sodankylä Tähtelä,2009,3,19,00:00,144.2
7033,Sodankylä Tähtelä,2009,3,20,00:00,131.8
7034,Sodankylä Tähtelä,2009,3,21,00:00,149.7
7035,Sodankylä Tähtelä,2009,3,22,00:00,158.9
7036,Sodankylä Tähtelä,2009,3,23,00:00,235.5
7037,Sodankylä Tähtelä,2009,3,24,00:00,121.5
7038,Sodankylä Tähtelä,2009,3,25,00:00,305.5
7039,Sodankylä Tähtelä,2009,3,26,00:00,330.9
7040,Sodankylä Tähtelä,2009,3,27,00:00,373.8
7041,Sodankylä Tähtelä,2009,3,28,00:00,316.8
7042,Sodankylä Tähtelä,2009,3,29,00:00,180.9
7043,Sodankylä Tähtelä,2009,3,30,00:00,1.5
7044,Sodankylä Tähtelä,2009,3,31,00:00,26.8
7045,Sodankylä Tähtelä,2009,4,1,00:00,162.2
7046,Sodankylä Tähtelä,2009,4,2,00:00,128.0
7047,Sodankylä Tähtelä,2009,4,3,00:00,394.0
7048,Sodankylä Tähtelä,2009,4,4,00:00,87.4
7049,Sodankylä Tähtelä,2009,4,5,00:00,290.9
7050,Sodankylä Tähtelä,2009,4,6,00:00,385.6
7051,Sodankylä Tähtelä,2009,4,7,00:00,385.5
7052,Sodankylä Tähtelä,2009,4,8,00:00,405.4
7053,Sodankylä Tähtelä,2009,4,9,00:00,2.2
7054,Sodankylä Tähtelä,2009,4,10,00:00,1.2
7055,Sodankylä Tähtelä,2009,4,11,00:00,305.4
7056,Sodankylä Tähtelä,2009,4,12,00:00,173.1
7057,Sodankylä Tähtelä,2009,4,13,00:00,254.1
7058,Sodankylä Tähtelä,2009,4,14,00:00,128.2
7059,Sodankylä Tähtelä,2009,4,15,00:00,327.1
7060,Sodankylä Tähtelä,2009,4,16,00:00,308.4
7061,Sodankylä Tähtelä,2009,4,17,00:00,139.7
7062,Sodankylä Tähtelä,2009,4,18,00:00,325.3
7063,Sodankylä Tähtelä,2009,4,19,00:00,53.6
7064,Sodankylä Tähtelä,2009,4,20,00:00,306.8
7065,Sodankylä Tähtelä,2009,4,21,00:00,127.3
7066,Sodankylä Tähtelä,2009,4,22,00:00,429.3
7067,Sodankylä Tähtelä,2009,4,23,00:00,324.1
7068,Sodankylä Tähtelä,2009,4,24,00:00,32.4
7069,Sodankylä Tähtelä,2009,4,25,00:00,111.9
7070,Sodankylä Tähtelä,2009,4,26,00:00,45.4
7071,Sodankylä Tähtelä,2009,4,27,00:00,306.8
7072,Sodankylä Tähtelä,2009,4,28,00:00,2.4
7073,Sodankylä Tähtelä,2009,4,29,00:00,33.7
7074,Sodankylä Tähtelä,2009,4,30,00:00,408.5
5632,Sodankylä Tähtelä,2009,5,1,00:00,417.7
5633,Sodankylä Tähtelä,2009,5,2,00:00,238.6
5634,Sodankylä Tähtelä,2009,5,3,00:00,147.7
5635,Sodankylä Tähtelä,2009,5,4,00:00,336.6
5636,Sodankylä Tähtelä,2009,5,5,00:00,316.3
5637,Sodankylä Tähtelä,2009,5,6,00:00,2.0
5638,Sodankylä Tähtelä,2009,5,7,00:00,64.1
5639,Sodankylä Tähtelä,2009,5,8,00:00,108.4
5640,Sodankylä Tähtelä,2009,5,9,00:00,36.5
5641,Sodankylä Tähtelä,2009,5,10,00:00,184.3
5642,Sodankylä Tähtelä,2009,5,11,00:00,308.9
5643,Sodankylä Tähtelä,2009,5,12,00:00,193.1
5644,Sodankylä Tähtelä,2009,5,13,00:00,141.4
5645,Sodankylä Tähtelä,2009,5,14,00:00,404.2
5646,Sodankylä Tähtelä,2009,5,15,00:00,122.3
5647,Sodankylä Tähtelä,2009,5,16,00:00,239.7
5648,Sodankylä Tähtelä,2009,5,17,00:00,539.4
5649,Sodankylä Tähtelä,2009,5,18,00:00,331.6
5650,Sodankylä Tähtelä,2009,5,19,00:00,23.0
5651,Sodankylä Tähtelä,2009,5,20,00:00,120.9
5652,Sodankylä Tähtelä,2009,5,21,00:00,109.8
5653,Sodankylä Tähtelä,2009,5,22,00:00,149.6
5654,Sodankylä Tähtelä,2009,5,23,00:00,141.6
5655,Sodankylä Tähtelä,2009,5,24,00:00,83.1
5656,Sodankylä Tähtelä,2009,5,25,00:00,48.5
5657,Sodankylä Tähtelä,2009,5,26,00:00,399.9
5658,Sodankylä Tähtelä,2009,5,27,00:00,22.5
5659,Sodankylä Tähtelä,2009,5,28,00:00,89.3
5660,Sodankylä Tähtelä,2009,5,29,00:00,290.6
5661,Sodankylä Tähtelä,2009,5,30,00:00,248.9
5662,Sodankylä Tähtelä,2009,5,31,00:00,293.9
5663,Sodankylä Tähtelä,2009,6,1,00:00,201.5
5664,Sodankylä Tähtelä,2009,6,2,00:00,196.9
5665,Sodankylä Tähtelä,2009,6,3,00:00,163.0
5666,Sodankylä Tähtelä,2009,6,4,00:00,315.2
5667,Sodankylä Tähtelä,2009,6,5,00:00,3.1
5668,Sodankylä Tähtelä,2009,6,6,00:00,26.7
5669,Sodankylä Tähtelä,2009,6,7,00:00,36.7
5670,Sodankylä Tähtelä,2009,6,8,00:00,105.5
5671,Sodankylä Tähtelä,2009,6,9,00:00,230.1
5672,Sodankylä Tähtelä,2009,6,10,00:00,328.8
5673,Sodankylä Tähtelä,2009,6,11,00:00,82.5
5674,Sodankylä Tähtelä,2009,6,12,00:00,20.6
5675,Sodankylä Tähtelä,2009,6,13,00:00,119.0
5676,Sodankylä Tähtelä,2009,6,14,00:00,0.9
5677,Sodankylä Tähtelä,2009,6,15,00:00,142.6
5678,Sodankylä Tähtelä,2009,6,16,00:00,21.1
5679,Sodankylä Tähtelä,2009,6,17,00:00,17.3
5680,Sodankylä Tähtelä,2009,6,18,00:00,53.7
5681,Sodankylä Tähtelä,2009,6,19,00:00,51.4
5682,Sodankylä Tähtelä,2009,6,20,00:00,22.3
5683,Sodankylä Tähtelä,2009,6,21,00:00,72.2
5684,Sodankylä Tähtelä,2009,6,22,00:00,224.5
5685,Sodankylä Tähtelä,2009,6,23,00:00,234.7
5686,Sodankylä Tähtelä,2009,6,24,00:00,299.8
5687,Sodankylä Tähtelä,2009,6,25,00:00,276.0
5688,Sodankylä Tähtelä,2009,6,26,00:00,566.1
5689,Sodankylä Tähtelä,2009,6,27,00:00,165.1
5690,Sodankylä Tähtelä,2009,6,28,00:00,84.7
5691,Sodankylä Tähtelä,2009,6,29,00:00,465.3
5692,Sodankylä Tähtelä,2009,6,30,00:00,275.7
5876,Sodankylä Tähtelä,2009,7,1,00:00,240.8
5877,Sodankylä Tähtelä,2009,7,2,00:00,279.6
5878,Sodankylä Tähtelä,2009,7,3,00:00,23.3
5879,Sodankylä Tähtelä,2009,7,4,00:00,22.3
5880,Sodankylä Tähtelä,2009,7,5,00:00,5.9
5881,Sodankylä Tähtelä,2009,7,6,00:00,3.2
