Date,Venue,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2011-09-01,Levi,8.1,-1.0,8.0,0.7
2011-09-02,Levi,9.3,-1.0,8.0,88.0
2011-09-03,Levi,7.7,-1.0,8.0,125.8
2011-09-04,Levi,10.1,-1.0,8.0,263.2
2011-09-05,Levi,12.5,-1.0,8.0,0.5
2011-09-06,Levi,14.7,-1.0,7.0,12.7
2011-09-07,Levi,12.8,-1.0,7.0,60.9
2011-09-08,Levi,13.4,-1.0,7.0,66.7
2011-09-09,Levi,13.0,-1.0,5.0,173.5
2011-09-10,Levi,12.6,-1.0,7.0,139.9
2011-09-11,Levi,11.4,-1.0,7.0,17.5
2011-09-12,Levi,11.0,-1.0,8.0,0.3
2011-09-13,Levi,11.7,-1.0,8.0,0.3
2011-09-14,Levi,11.3,-1.0,8.0,0.6
2011-09-15,Levi,10.5,-1.0,8.0,1.0
2011-09-16,Levi,9.1,-1.0,7.0,58.5
2011-09-17,Levi,5.4,-1.0,1.0,49.2
2011-09-18,Levi,5.6,-1.0,6.0,182.4
2011-09-19,Levi,8.4,-1.0,7.0,121.4
2011-09-20,Levi,5.8,-1.0,8.0,145.8
2011-09-21,Levi,7.2,-1.0,8.0,0.5
2011-09-22,Levi,6.1,-1.0,8.0,5.8
2011-09-23,Levi,3.9,-1.0,8.0,0.7
2011-09-24,Levi,4.9,-1.0,8.0,45.4
2011-09-25,Levi,6.4,-1.0,7.0,126.9
2011-09-26,Levi,5.9,-1.0,7.0,81.3
2011-09-27,Levi,7.7,-1.0,8.0,0.4
2011-09-28,Levi,5.1,-1.0,0.0,15.8
2011-09-29,Levi,5.1,-1.0,7.0,29.6
2011-09-30,Levi,7.8,-1.0,1.0,68.5
2011-10-01,Levi,5.0,-1.0,0.0,222.5
2011-10-02,Levi,6.3,-1.0,8.0,0.5
2011-10-03,Levi,3.9,-1.0,0.0,174.6
2011-10-04,Levi,5.0,-1.0,8.0,0.9
2011-10-05,Levi,3.2,-1.0,8.0,86.4
2011-10-06,Levi,2.6,-1.0,8.0,8.8
2011-10-07,Levi,4.4,-1.0,8.0,2.5
2011-10-08,Levi,3.2,-1.0,6.0,22.4
2011-10-09,Levi,-1.0,-1.0,0.0,188.0
2011-10-10,Levi,2.5,-1.0,8.0,1.2
2011-10-11,Levi,0.8,-1.0,8.0,1.3
2011-10-12,Levi,1.8,4.0,7.0,1.5
2011-10-13,Levi,1.1,-1.0,2.0,31.1
2011-10-14,Levi,-0.8,-1.0,0.0,173.8
2011-10-15,Levi,2.3,-1.0,7.0,29.4
2011-10-16,Levi,5.4,-1.0,7.0,116.3
2011-10-17,Levi,4.4,-1.0,8.0,1.4
2011-10-18,Levi,5.1,-1.0,8.0,1.1
2011-10-19,Levi,4.5,-1.0,8.0,0.7
2011-10-20,Levi,3.3,-1.0,7.0,33.7
2011-10-21,Levi,3.3,-1.0,4.0,69.5
2011-10-22,Levi,-0.8,-1.0,0.0,103.5
2011-10-23,Levi,-1.2,-1.0,8.0,2.2
2011-10-24,Levi,0.0,-1.0,8.0,2.1
2011-10-25,Levi,0.4,-1.0,8.0,1.6
2011-10-26,Levi,-1.4,-1.0,9.0,1.9
2011-10-27,Levi,1.3,-1.0,8.0,1.8
2011-10-28,Levi,3.2,-1.0,8.0,1.7
2011-10-29,Levi,3.5,-1.0,2.0,92.4
2011-10-30,Levi,2.5,-1.0,8.0,1.6
2011-10-31,Levi,1.6,-1.0,8.0,23.3
2011-11-04,Levi,-0.4,-1.0,8.0,1.4
2011-11-05,Levi,3.3,-1.0,8.0,1.5
2011-11-06,Levi,5.5,-1.0,8.0,1.1
2011-11-07,Levi,3.2,-1.0,6.0,0.9
2011-11-08,Levi,1.0,-1.0,0.0,33.0
2011-11-09,Levi,-1.7,-1.0,0.0,73.9
2011-11-10,Levi,-1.5,-1.0,7.0,1.9
2011-11-11,Levi,-0.2,-1.0,7.0,3.8
2011-11-12,Levi,-0.9,-1.0,8.0,1.7
2011-11-13,Levi,-1.6,-1.0,8.0,1.8
2011-11-14,Levi,-1.8,-1.0,3.0,46.2
2011-11-15,Levi,-2.7,-1.0,7.0,6.0
2011-11-16,Levi,1.6,0.0,7.0,2.0
2011-11-17,Levi,-2.0,-1.0,2.0,32.3
2011-11-18,Levi,-3.9,-1.0,7.0,2.2
2011-11-19,Levi,-7.6,0.0,1.0,28.6
2011-11-20,Levi,-13.8,-1.0,0.0,43.8
2011-11-21,Levi,-9.1,-1.0,7.0,2.5
2011-11-22,Levi,-2.8,-1.0,8.0,2.0
2011-11-23,Levi,1.2,-1.0,8.0,0.8
2011-11-24,Levi,1.2,2.0,7.0,1.1
2011-11-25,Levi,-1.2,0.0,7.0,1.0
2011-11-26,Levi,-2.4,11.0,7.0,1.4
2011-11-27,Levi,-12.2,11.0,0.0,11.4
2011-11-28,Levi,-10.6,11.0,0.0,4.8
2011-11-29,Levi,-11.7,9.0,8.0,3.2
2011-11-30,Levi,1.2,10.0,8.0,1.1
2011-12-01,Levi,1.4,6.0,7.0,0.7
2011-12-02,Levi,1.1,3.0,8.0,0.9
2011-12-03,Levi,-2.9,3.0,5.0,7.5
2011-12-04,Levi,-1.2,3.0,8.0,0.9
2011-12-05,Levi,-1.3,5.0,8.0,1.1
2011-12-06,Levi,-3.2,5.0,8.0,1.4
2011-12-07,Levi,-4.4,8.0,8.0,2.4
2011-12-08,Levi,-5.1,6.0,8.0,1.8
2011-12-09,Levi,-3.0,10.0,8.0,1.1
2011-12-10,Levi,-4.0,16.0,8.0,0.5
2011-12-11,Levi,-9.5,19.0,7.0,1.8
2011-12-12,Levi,-17.4,18.0,3.0,3.4
2011-12-13,Levi,-4.9,22.0,8.0,1.5
2011-12-14,Levi,0.2,24.0,8.0,1.1
2011-12-15,Levi,0.7,24.0,8.0,1.0
2011-12-16,Levi,-0.7,22.0,8.0,1.6
2011-12-17,Levi,-0.6,21.0,8.0,1.7
2011-12-18,Levi,-1.7,21.0,8.0,0.9
2011-12-19,Levi,-2.8,26.0,8.0,1.4
2011-12-20,Levi,-5.5,32.0,8.0,3.2
2011-12-21,Levi,-8.9,30.0,8.0,2.8
2011-12-22,Levi,-4.4,29.0,8.0,1.5
2011-12-23,Levi,-1.1,29.0,8.0,1.1
2011-12-24,Levi,-2.9,30.0,7.0,0.7
2011-12-25,Levi,-4.8,29.0,6.0,1.3
2011-12-26,Levi,-1.7,31.0,7.0,1.3
2011-12-27,Levi,-8.6,30.0,6.0,2.4
2011-12-28,Levi,-8.6,29.0,0.0,1.8
2011-12-29,Levi,-11.9,29.0,7.0,2.5
2011-12-30,Levi,-6.0,31.0,8.0,0.7
2011-12-31,Levi,-4.7,52.0,8.0,1.3
2012-01-01,Levi,-6.4,48.0,8.0,1.5
2012-01-02,Levi,-7.9,48.0,8.0,0.9
2012-01-03,Levi,-5.0,45.0,8.0,0.4
2012-01-04,Levi,-5.4,47.0,8.0,0.3
2012-01-05,Levi,-10.4,46.0,8.0,1.0
2012-01-06,Levi,-8.5,46.0,8.0,1.9
2012-01-07,Levi,-4.7,46.0,8.0,1.8
2012-01-08,Levi,-9.0,46.0,7.0,2.4
2012-01-09,Levi,-22.0,44.0,7.0,4.5
2012-01-10,Levi,-12.7,43.0,8.0,3.4
2012-01-11,Levi,-6.1,48.0,8.0,1.7
2012-01-12,Levi,-5.5,53.0,8.0,0.9
2012-01-13,Levi,-6.6,53.0,8.0,1.1
2012-01-14,Levi,-10.9,51.0,0.0,1.9
2012-01-15,Levi,-17.5,50.0,8.0,3.2
2012-01-16,Levi,-7.5,53.0,8.0,2.4
2012-01-17,Levi,-11.0,51.0,7.0,8.9
2012-01-18,Levi,-11.8,50.0,8.0,3.4
2012-01-19,Levi,-7.8,50.0,8.0,1.4
2012-01-20,Levi,-9.6,54.0,8.0,1.7
2012-01-21,Levi,-9.2,52.0,8.0,1.5
2012-01-22,Levi,-12.2,52.0,8.0,2.0
2012-01-23,Levi,-19.2,53.0,8.0,5.7
2012-01-24,Levi,-18.5,52.0,8.0,24.7
2012-01-25,Levi,-13.8,52.0,8.0,26.3
2012-01-26,Levi,-14.7,53.0,8.0,3.7
2012-01-27,Levi,-13.6,53.0,8.0,48.8
2012-01-28,Levi,-16.5,56.0,8.0,8.2
2012-01-29,Levi,-14.8,56.0,8.0,2.8
2012-01-30,Levi,-14.5,54.0,8.0,24.0
2012-01-31,Levi,-22.2,55.0,8.0,49.2
2012-02-01,Levi,-22.4,54.0,8.0,88.5
2012-02-02,Levi,-27.0,52.0,0.0,90.5
2012-02-03,Levi,-28.9,51.0,0.0,82.8
2012-02-04,Levi,-31.0,51.0,6.0,22.7
2012-02-05,Levi,-33.1,52.0,7.0,29.4
2012-02-06,Levi,-29.2,53.0,7.0,3.8
2012-02-07,Levi,-32.3,53.0,0.0,74.2
2012-02-08,Levi,-25.4,53.0,0.0,110.6
2012-02-09,Levi,-18.3,53.0,0.0,90.6
2012-02-10,Levi,-11.6,53.0,7.0,1.6
2012-02-11,Levi,-3.6,53.0,8.0,1.0
2012-02-12,Levi,-6.4,54.0,2.0,1.4
2012-02-13,Levi,-16.1,54.0,8.0,3.4
2012-02-14,Levi,-10.9,58.0,8.0,1.2
2012-02-15,Levi,-19.1,67.0,4.0,3.1
2012-02-16,Levi,-19.9,65.0,8.0,3.9
2012-02-17,Levi,-7.5,69.0,8.0,3.1
2012-02-18,Levi,-5.3,66.0,8.0,0.8
2012-02-19,Levi,-6.6,65.0,8.0,1.1
2012-02-20,Levi,-9.1,76.0,1.0,32.1
2012-02-21,Levi,-4.4,76.0,8.0,1.3
2012-02-22,Levi,-9.3,73.0,0.0,148.6
2012-02-23,Levi,-8.1,73.0,7.0,2.5
2012-02-24,Levi,-15.7,71.0,0.0,70.7
2012-02-25,Levi,-12.4,69.0,7.0,4.7
2012-02-26,Levi,-11.1,71.0,0.0,98.0
2012-02-27,Levi,-15.2,71.0,0.0,161.8
2012-02-28,Levi,-7.4,71.0,8.0,1.4
2012-02-29,Levi,-8.8,69.0,0.0,212.3
2012-03-01,Levi,-4.0,69.0,8.0,1.8
2012-03-02,Levi,-1.3,70.0,3.0,123.8
2012-03-03,Levi,-5.4,68.0,0.0,108.1
2012-03-04,Levi,-13.3,67.0,0.0,112.7
2012-03-05,Levi,-11.7,67.0,0.0,244.5
2012-03-06,Levi,-9.7,66.0,3.0,222.3
2012-03-07,Levi,-6.7,67.0,8.0,248.0
2012-03-08,Levi,-5.7,66.0,8.0,1.4
2012-03-09,Levi,-2.6,66.0,8.0,0.7
2012-03-10,Levi,-0.7,75.0,2.0,188.6
2012-03-11,Levi,-1.9,74.0,7.0,1.5
2012-03-12,Levi,-1.3,74.0,4.0,196.1
2012-03-13,Levi,-3.1,76.0,3.0,27.3
2012-03-14,Levi,-4.0,73.0,0.0,238.3
2012-03-15,Levi,-7.2,72.0,8.0,27.1
2012-03-16,Levi,3.0,71.0,1.0,124.3
2012-03-17,Levi,-2.9,68.0,7.0,10.0
2012-03-18,Levi,-4.1,68.0,0.0,282.8
2012-03-19,Levi,-7.5,68.0,6.0,26.3
2012-03-20,Levi,-7.5,68.0,2.0,187.5
2012-03-21,Levi,-9.0,68.0,0.0,315.8
2012-03-22,Levi,-3.4,68.0,8.0,2.0
2012-03-23,Levi,-2.3,71.0,7.0,1.4
2012-03-24,Levi,-2.9,69.0,7.0,15.2
2012-03-25,Levi,-1.7,69.0,7.0,126.9
2012-03-26,Levi,-2.7,69.0,8.0,2.1
2012-03-27,Levi,-2.4,75.0,8.0,35.2
2012-03-28,Levi,1.7,77.0,7.0,6.7
2012-03-29,Levi,-5.4,72.0,4.0,288.4
2012-03-30,Levi,-9.1,72.0,0.0,362.5
2012-03-31,Levi,-7.4,72.0,1.0,172.0
2012-04-01,Levi,-10.5,71.0,2.0,217.1
2012-04-02,Levi,-9.4,71.0,1.0,249.9
2012-04-03,Levi,-5.2,71.0,7.0,91.7
2012-04-04,Levi,-7.6,70.0,0.0,248.6
2012-04-05,Levi,-5.3,71.0,0.0,196.1
2012-04-06,Levi,-8.2,71.0,0.0,433.1
2012-04-07,Levi,-4.3,71.0,4.0,168.7
2012-04-08,Levi,-4.0,71.0,0.0,309.8
2012-04-09,Levi,-5.6,70.0,0.0,376.0
2012-04-10,Levi,-5.6,70.0,7.0,65.4
2012-04-11,Levi,0.4,82.0,8.0,0.6
2012-04-12,Levi,0.8,81.0,8.0,1.0
2012-04-13,Levi,0.9,77.0,0.0,425.9
2012-04-14,Levi,-1.0,74.0,0.0,279.2
2012-04-15,Levi,-1.1,74.0,7.0,2.1
2012-04-16,Levi,-2.4,74.0,7.0,152.2
2012-04-17,Levi,-3.8,74.0,0.0,117.3
2012-04-18,Levi,-2.6,74.0,6.0,1.2
2012-04-19,Levi,-1.0,72.0,7.0,137.5
2012-04-20,Levi,1.1,74.0,0.0,234.8
2012-04-21,Levi,-1.2,72.0,8.0,1.0
2012-04-22,Levi,-0.1,84.0,8.0,1.6
2012-04-23,Levi,1.8,78.0,8.0,2.5
2012-04-24,Levi,0.9,75.0,8.0,0.7
2012-04-25,Levi,2.0,76.0,8.0,8.5
2012-04-26,Levi,4.1,72.0,0.0,153.9
2012-04-27,Levi,2.3,67.0,8.0,1.0
2012-04-28,Levi,4.2,59.0,7.0,11.2
2012-04-29,Levi,2.5,51.0,4.0,80.7
2012-04-30,Levi,3.4,49.0,4.0,125.7
2012-05-01,Levi,0.1,44.0,4.0,262.3
2012-05-02,Levi,2.7,43.0,7.0,101.5
2012-05-03,Levi,0.5,41.0,7.0,47.0
2012-05-04,Levi,0.3,37.0,7.0,185.4
2012-05-05,Levi,0.6,36.0,7.0,109.0
2012-05-06,Levi,-0.4,48.0,8.0,0.8
2012-05-07,Levi,3.8,41.0,6.0,462.0
2012-05-08,Levi,4.8,35.0,0.0,476.2
2012-05-09,Levi,5.3,31.0,1.0,281.1
2012-05-10,Levi,5.4,24.0,8.0,64.6
2012-05-11,Levi,4.2,20.0,7.0,201.5
2012-05-12,Levi,2.4,15.0,5.0,83.8
2012-05-13,Levi,3.2,11.0,0.0,396.8
2012-05-14,Levi,2.4,8.0,7.0,85.3
2012-05-15,Levi,6.6,3.0,8.0,300.2
2012-05-16,Levi,8.5,-1.0,0.0,350.3
2012-05-17,Levi,5.7,-1.0,7.0,1.5
2012-05-18,Levi,7.7,-1.0,8.0,24.0
2012-05-19,Levi,7.5,-1.0,2.0,357.6
2012-05-20,Levi,6.6,-1.0,0.0,279.3
2012-05-21,Levi,6.1,-1.0,2.0,286.4
2012-05-22,Levi,4.9,-1.0,7.0,173.0
2012-05-23,Levi,7.7,-1.0,7.0,383.7
2012-05-24,Levi,11.9,-1.0,1.0,346.5
2012-05-25,Levi,12.1,-1.0,5.0,178.2
2012-05-26,Levi,10.9,-1.0,2.0,99.6
2012-05-27,Levi,14.4,-1.0,0.0,388.6
2012-05-28,Levi,6.9,-1.0,7.0,97.9
2012-05-29,Levi,4.7,-1.0,7.0,191.0
2012-05-30,Levi,4.2,-1.0,3.0,273.0
2012-05-31,Levi,5.3,-1.0,6.0,207.5
2012-06-01,Levi,6.3,-1.0,7.0,78.4
2012-06-02,Levi,8.8,-1.0,7.0,133.2
2012-06-03,Levi,10.6,-1.0,6.0,375.7
2012-06-04,Levi,11.4,-1.0,1.0,209.1
2012-06-05,Levi,7.8,-1.0,7.0,73.0
2012-06-06,Levi,9.3,-1.0,3.0,6.8
2012-06-07,Levi,7.5,-1.0,7.0,33.9
2012-06-08,Levi,5.5,-1.0,8.0,31.7
2012-06-09,Levi,5.2,-1.0,7.0,37.2
2012-06-10,Levi,7.6,-1.0,7.0,307.4
2012-06-11,Levi,10.4,-1.0,7.0,22.3
2012-06-12,Levi,13.2,-1.0,6.0,221.2
2012-06-13,Levi,10.1,-1.0,8.0,23.4
2012-06-14,Levi,11.8,-1.0,7.0,216.8
2012-06-15,Levi,12.4,-1.0,7.0,171.3
2012-06-16,Levi,11.0,-1.0,8.0,388.5
2012-06-17,Levi,12.9,-1.0,7.0,46.8
2012-06-18,Levi,13.7,-1.0,7.0,3.5
2012-06-19,Levi,11.1,-1.0,8.0,7.3
2012-06-20,Levi,7.5,-1.0,8.0,0.7
2012-06-21,Levi,8.3,-1.0,7.0,0.6
2012-06-22,Levi,10.1,-1.0,7.0,132.5
2012-06-23,Levi,14.4,-1.0,3.0,295.2
2012-06-24,Levi,16.2,-1.0,1.0,185.9
2012-06-25,Levi,14.6,-1.0,4.0,166.5
2012-06-26,Levi,13.3,-1.0,7.0,19.0
2012-06-27,Levi,7.6,-1.0,8.0,0.4
2012-06-28,Levi,6.9,-1.0,7.0,15.8
2012-06-29,Levi,8.8,-1.0,1.0,433.1
2012-06-30,Levi,9.8,-1.0,8.0,43.2
2012-07-01,Levi,12.0,-1.0,8.0,0.6
2012-07-02,Levi,13.8,-1.0,7.0,115.6
2012-07-03,Levi,10.3,-1.0,7.0,13.4
2012-07-04,Levi,11.3,-1.0,0.0,281.6
2012-07-05,Levi,15.3,-1.0,0.0,593.2
2012-07-06,Levi,17.4,-1.0,7.0,221.3
2012-07-07,Levi,13.0,-1.0,7.0,78.5
2012-07-08,Levi,14.6,-1.0,0.0,489.9
2012-07-09,Levi,10.1,-1.0,2.0,362.2
2012-07-10,Levi,12.0,-1.0,0.0,632.1
2012-07-11,Levi,13.5,-1.0,2.0,48.6
2012-07-12,Levi,14.1,-1.0,7.0,17.3
2012-07-13,Levi,17.6,-1.0,7.0,98.6
2012-07-14,Levi,14.2,-1.0,7.0,71.9
2012-07-15,Levi,14.9,-1.0,7.0,161.9
2012-07-16,Levi,16.6,-1.0,5.0,340.8
2012-07-17,Levi,15.4,-1.0,0.0,523.2
2012-07-18,Levi,12.1,-1.0,8.0,41.6
2012-07-19,Levi,9.5,-1.0,8.0,1.4
2012-07-20,Levi,9.8,-1.0,6.0,15.7
2012-07-21,Levi,10.8,-1.0,7.0,213.6
2012-07-22,Levi,11.1,-1.0,7.0,209.0
2012-07-23,Levi,12.2,-1.0,5.0,137.8
2012-07-24,Levi,15.7,-1.0,4.0,398.1
2012-07-25,Levi,15.5,-1.0,5.0,327.0
2012-07-26,Levi,14.2,-1.0,7.0,331.0
2012-07-27,Levi,12.3,-1.0,7.0,109.4
2012-07-28,Levi,13.4,-1.0,7.0,88.5
2012-07-29,Levi,15.7,-1.0,7.0,24.3
2012-07-30,Levi,13.7,-1.0,8.0,42.5
2012-07-31,Levi,15.2,-1.0,8.0,55.6
2012-08-01,Levi,15.5,-1.0,4.0,144.5
2012-08-02,Levi,14.8,-1.0,2.0,256.9
2012-08-03,Levi,13.5,-1.0,7.0,218.8
2012-08-04,Levi,13.6,-1.0,5.0,190.0
2012-08-05,Levi,13.1,-1.0,2.0,314.6
2012-08-06,Levi,11.0,-1.0,7.0,14.0
2012-08-07,Levi,10.1,-1.0,2.0,280.4
2012-08-08,Levi,8.3,-1.0,0.0,19.8
2012-08-09,Levi,8.5,-1.0,3.0,208.5
2012-08-10,Levi,12.1,-1.0,0.0,221.2
2012-08-11,Levi,12.5,-1.0,7.0,110.4
2012-08-12,Levi,14.1,-1.0,7.0,272.6
2012-08-13,Levi,15.0,-1.0,6.0,210.5
2012-08-14,Levi,17.9,-1.0,0.0,429.8
2012-08-15,Levi,16.6,-1.0,7.0,239.4
2012-08-16,Levi,17.2,-1.0,7.0,304.2
2012-08-17,Levi,15.0,-1.0,0.0,339.4
2012-08-18,Levi,10.3,-1.0,7.0,68.1
2012-08-19,Levi,7.2,-1.0,3.0,112.4
2012-08-20,Levi,8.8,-1.0,0.0,426.7
2012-08-21,Levi,12.4,-1.0,7.0,44.6
2012-08-22,Levi,9.1,-1.0,8.0,2.1
2012-08-23,Levi,6.4,-1.0,2.0,99.6
2012-08-24,Levi,7.5,-1.0,7.0,232.5
2012-08-25,Levi,9.4,-1.0,7.0,228.5
2012-08-26,Levi,10.3,-1.0,2.0,288.1
2012-08-27,Levi,11.9,-1.0,7.0,182.9
2012-08-28,Levi,11.2,-1.0,7.0,401.7
2012-08-29,Levi,11.9,-1.0,7.0,296.0
2012-08-30,Levi,10.3,-1.0,7.0,0.8
2012-08-31,Levi,8.6,-1.0,7.0,167.6
2012-09-01,Levi,10.1,-1.0,8.0,0.4
2012-09-02,Levi,10.5,-1.0,8.0,77.6
2012-09-03,Levi,10.8,-1.0,8.0,109.3
2012-09-04,Levi,8.8,-1.0,5.0,158.8
2012-09-05,Levi,10.5,-1.0,7.0,176.1
2012-09-06,Levi,8.8,-1.0,7.0,141.6
2012-09-07,Levi,5.0,-1.0,7.0,62.9
2012-09-08,Levi,4.2,-1.0,7.0,83.2
2012-09-09,Levi,6.8,-1.0,7.0,67.7
2012-09-10,Levi,5.7,-1.0,1.0,184.7
2012-09-11,Levi,9.3,-1.0,8.0,0.8
2012-09-12,Levi,12.3,-1.0,8.0,1.1
2012-09-13,Levi,9.6,-1.0,7.0,53.7
2012-09-14,Levi,6.3,-1.0,7.0,30.3
2012-09-15,Levi,8.5,-1.0,7.0,7.2
2012-09-16,Levi,5.8,-1.0,1.0,205.2
2012-09-17,Levi,8.2,-1.0,8.0,0.6
2012-10-02,Levi,7.9,-1.0,8.0,0.4
2012-10-03,Levi,7.8,-1.0,7.0,1.5
2012-10-04,Levi,7.5,-1.0,8.0,0.2
2012-10-05,Levi,7.5,-1.0,8.0,1.5
2012-10-06,Levi,6.9,-1.0,8.0,-0.2
2012-10-07,Levi,4.8,-1.0,7.0,27.2
2012-10-08,Levi,4.7,-1.0,8.0,1.1
2012-10-09,Levi,4.6,-1.0,8.0,0.4
2012-10-10,Levi,3.3,-1.0,8.0,1.0
2012-10-11,Levi,3.3,-1.0,7.0,14.8
2012-10-12,Levi,3.7,-1.0,7.0,0.3
2012-10-13,Levi,4.1,-1.0,7.0,0.2
2012-10-14,Levi,2.6,-1.0,7.0,0.8
2012-10-15,Levi,1.3,-1.0,7.0,2.5
2012-10-16,Levi,-0.8,-1.0,7.0,1.4
2012-10-17,Levi,-2.2,0.0,5.0,31.9
2012-10-18,Levi,-0.8,-1.0,8.0,2.1
2012-10-19,Levi,-1.6,0.0,7.0,13.0
2012-10-20,Levi,-1.9,0.0,0.0,204.5
2012-10-21,Levi,-4.1,0.0,0.0,185.5
2012-10-22,Levi,-6.4,2.0,0.0,167.4
2012-10-23,Levi,-7.2,2.0,1.0,46.4
2012-10-24,Levi,-3.6,12.0,7.0,5.2
2012-10-25,Levi,-8.8,12.0,0.0,171.5
2012-10-26,Levi,-10.2,11.0,7.0,57.8
2012-10-27,Levi,-6.7,10.0,7.0,3.8
2012-10-28,Levi,-13.1,10.0,9.0,2.9
2012-10-29,Levi,-10.1,9.0,8.0,3.1
2012-10-30,Levi,-3.1,9.0,8.0,1.2
2012-10-31,Levi,-3.9,16.0,8.0,1.7
2012-11-01,Levi,-3.2,18.0,8.0,2.5
2012-11-02,Levi,0.3,17.0,8.0,1.3
2012-11-03,Levi,0.0,18.0,8.0,1.0
2012-11-04,Levi,-0.9,25.0,8.0,2.1
2012-11-05,Levi,-1.8,27.0,8.0,2.0
2012-11-06,Levi,-6.0,29.0,8.0,1.7
2012-11-07,Levi,-5.3,28.0,8.0,1.4
2012-11-08,Levi,-6.2,26.0,2.0,51.4
2012-11-09,Levi,-10.1,26.0,1.0,86.4
2012-11-10,Levi,-2.9,26.0,8.0,1.2
2012-11-11,Levi,1.7,26.0,8.0,0.5
2012-11-12,Levi,-0.6,26.0,8.0,0.8
2012-11-13,Levi,-4.4,28.0,0.0,48.1
2012-11-14,Levi,-8.0,28.0,8.0,1.9
2012-11-15,Levi,-0.5,29.0,7.0,13.8
2012-11-16,Levi,-4.6,29.0,8.0,2.0
2012-11-17,Levi,-8.6,28.0,8.0,1.0
2012-11-18,Levi,1.1,27.0,8.0,0.8
2012-11-19,Levi,-1.4,26.0,2.0,48.0
2012-11-20,Levi,-12.8,26.0,0.0,20.7
2012-11-21,Levi,-3.1,27.0,8.0,1.3
2012-11-22,Levi,1.6,26.0,8.0,0.6
2012-11-23,Levi,0.3,23.0,8.0,0.8
2012-11-24,Levi,0.6,22.0,8.0,0.7
2012-11-25,Levi,0.2,20.0,8.0,1.5
2012-11-26,Levi,-2.2,21.0,8.0,1.5
2012-11-27,Levi,-7.5,20.0,8.0,21.9
2012-11-28,Levi,-14.7,20.0,7.0,3.1
2012-11-29,Levi,-14.7,20.0,6.0,3.1
2012-11-30,Levi,-23.3,20.0,0.0,18.6
2012-12-01,Levi,-18.8,20.0,0.0,2.0
2012-12-02,Levi,-10.9,24.0,8.0,1.7
2012-12-03,Levi,-16.9,25.0,7.0,3.7
2012-12-04,Levi,-17.8,25.0,8.0,4.1
2012-12-05,Levi,-18.9,28.0,7.0,3.2
2012-12-06,Levi,-14.6,28.0,8.0,3.1
2012-12-07,Levi,-15.7,28.0,8.0,3.8
2012-12-08,Levi,-6.2,29.0,8.0,0.0
2012-12-09,Levi,-7.5,29.0,8.0,0.3
2012-12-10,Levi,-9.5,29.0,8.0,2.3
2012-12-11,Levi,-11.2,31.0,8.0,2.0
2012-12-12,Levi,-9.4,33.0,8.0,1.3
2012-12-13,Levi,-5.8,34.0,8.0,0.3
2012-12-14,Levi,-6.9,38.0,8.0,0.6
2012-12-15,Levi,-7.9,38.0,8.0,0.6
2012-12-16,Levi,-9.9,42.0,8.0,1.1
2012-12-17,Levi,-9.3,42.0,8.0,1.4
2012-12-18,Levi,-9.5,43.0,8.0,1.4
2012-12-19,Levi,-19.9,42.0,7.0,3.5
2012-12-20,Levi,-25.3,42.0,2.0,3.8
2012-12-21,Levi,-19.9,41.0,8.0,2.8
2012-12-22,Levi,-22.4,41.0,0.0,1.5
2012-12-23,Levi,-23.9,39.0,0.0,2.3
2012-12-24,Levi,-19.4,40.0,4.0,1.8
2012-12-25,Levi,-21.6,40.0,8.0,3.2
2012-12-26,Levi,-22.5,40.0,7.0,2.9
2012-12-27,Levi,-12.4,42.0,8.0,1.0
2012-12-28,Levi,-14.2,49.0,8.0,2.0
2012-12-29,Levi,-24.8,48.0,7.0,3.3
2012-12-30,Levi,-7.2,50.0,8.0,1.1
2012-12-31,Levi,-2.6,53.0,8.0,0.7
2013-06-11,Levi,7.5,-1.0,7.0,342.45
2013-06-12,Levi,5.7,-1.0,7.0,32.2
2013-06-13,Levi,11.3,-1.0,3.0,26.3
2013-06-14,Levi,11.9,-1.0,7.0,0.2
2013-06-15,Levi,13.2,-1.0,7.0,353.7
2013-06-16,Levi,11.8,-1.0,7.0,96.45
2013-06-17,Levi,10.9,-1.0,8.0,5.8
2013-06-18,Levi,7.8,-1.0,8.0,669.25
2013-06-19,Levi,10.3,-1.0,7.0,607.6
2013-06-20,Levi,12.4,-1.0,7.0,1.7
2013-06-21,Levi,12.7,-1.0,7.0,112.4
2013-06-22,Levi,15.5,-1.0,7.0,8.9
2013-06-23,Levi,15.9,-1.0,8.0,19.0
2013-06-24,Levi,18.7,-1.0,1.0,63.0
2013-06-25,Levi,18.8,-1.0,6.0,4.4
2013-06-26,Levi,16.9,-1.0,2.0,17.25
2013-06-27,Levi,12.2,-1.0,8.0,6.2
2013-06-28,Levi,14.9,-1.0,8.0,214.3
2013-06-29,Levi,18.3,-1.0,4.0,1.6
2013-06-30,Levi,17.8,-1.0,7.0,117.0
2013-07-01,Levi,16.2,-1.0,8.0,537.4
2013-07-02,Levi,16.4,-1.0,7.0,39.0
2013-07-03,Levi,15.5,-1.0,7.0,371.25
2013-07-04,Levi,15.3,-1.0,6.0,308.0
2013-07-05,Levi,15.6,-1.0,7.0,117.35
2013-07-06,Levi,16.1,-1.0,7.0,5.4
2013-07-07,Levi,16.3,-1.0,0.0,779.0
